sex,age,income,edu
MALE,16,100.0,VOCATIONAL/GRAMMAR
MALE,92,100.0,
MALE,29,,PRIMARY/NO EDUCATION
MALE,43,284.0,VOCATIONAL/GRAMMAR
FEMALE,17,489.0,VOCATIONAL/GRAMMAR
MALE,23,857.0,PRIMARY/NO EDUCATION
MALE,40,,PRIMARY/NO EDUCATION
FEMALE,29,,POST-SECONDARY OR HIGHER
MALE,65,1401.0,PRIMARY/NO EDUCATION
MALE,51,1592.0,POST-SECONDARY OR HIGHER
MALE,50,1444.0,PRIMARY/NO EDUCATION
FEMALE,32,1771.0,SECONDARY
FEMALE,28,584.0,POST-SECONDARY OR HIGHER
MALE,50,2263.0,VOCATIONAL/GRAMMAR
MALE,16,1402.0,PRIMARY/NO EDUCATION
FEMALE,27,781.0,PRIMARY/NO EDUCATION
MALE,65,1796.0,VOCATIONAL/GRAMMAR
FEMALE,62,1521.0,PRIMARY/NO EDUCATION
FEMALE,26,859.0,SECONDARY
FEMALE,46,29.0,VOCATIONAL/GRAMMAR
MALE,54,375.0,SECONDARY
FEMALE,20,1509.0,SECONDARY
FEMALE,50,513.0,VOCATIONAL/GRAMMAR
FEMALE,28,892.0,PRIMARY/NO EDUCATION
FEMALE,20,929.0,PRIMARY/NO EDUCATION
MALE,20,1869.0,
MALE,72,1384.0,PRIMARY/NO EDUCATION
FEMALE,31,1681.0,VOCATIONAL/GRAMMAR
FEMALE,92,1318.0,POST-SECONDARY OR HIGHER
MALE,27,,SECONDARY
FEMALE,28,1299.0,VOCATIONAL/GRAMMAR
MALE,25,336.0,SECONDARY
MALE,54,,VOCATIONAL/GRAMMAR
FEMALE,71,1020.0,VOCATIONAL/GRAMMAR
FEMALE,53,-8.0,
MALE,21,,POST-SECONDARY OR HIGHER
MALE,41,851.0,PRIMARY/NO EDUCATION
FEMALE,62,1541.0,SECONDARY
MALE,57,137.0,POST-SECONDARY OR HIGHER
FEMALE,27,770.0,VOCATIONAL/GRAMMAR
MALE,21,669.0,POST-SECONDARY OR HIGHER
FEMALE,28,2072.0,VOCATIONAL/GRAMMAR
MALE,60,-8.0,POST-SECONDARY OR HIGHER
FEMALE,23,1356.0,VOCATIONAL/GRAMMAR
MALE,59,662.0,SECONDARY
FEMALE,91,320.0,VOCATIONAL/GRAMMAR
FEMALE,19,1545.0,VOCATIONAL/GRAMMAR
MALE,20,2838.0,POST-SECONDARY OR HIGHER
FEMALE,48,479.0,SECONDARY
FEMALE,56,772.0,PRIMARY/NO EDUCATION
MALE,59,1169.0,PRIMARY/NO EDUCATION
FEMALE,49,596.0,VOCATIONAL/GRAMMAR
FEMALE,40,,VOCATIONAL/GRAMMAR
MALE,39,764.0,VOCATIONAL/GRAMMAR
MALE,64,2007.0,VOCATIONAL/GRAMMAR
MALE,21,601.0,SECONDARY
MALE,16,1548.0,VOCATIONAL/GRAMMAR
MALE,16,-8.0,PRIMARY/NO EDUCATION
FEMALE,40,1229.0,PRIMARY/NO EDUCATION
FEMALE,17,1484.0,POST-SECONDARY OR HIGHER
MALE,88,450.0,POST-SECONDARY OR HIGHER
MALE,36,1479.0,VOCATIONAL/GRAMMAR
FEMALE,28,1597.0,
FEMALE,77,1273.0,PRIMARY/NO EDUCATION
FEMALE,29,2938.0,SECONDARY
MALE,66,-8.0,POST-SECONDARY OR HIGHER
MALE,30,,VOCATIONAL/GRAMMAR
FEMALE,17,-8.0,SECONDARY
MALE,55,,PRIMARY/NO EDUCATION
MALE,61,1524.0,SECONDARY
MALE,83,1756.0,SECONDARY
MALE,16,804.0,SECONDARY
MALE,16,471.0,VOCATIONAL/GRAMMAR
MALE,45,480.0,SECONDARY
MALE,47,,SECONDARY
FEMALE,22,,SECONDARY
MALE,21,,SECONDARY
MALE,47,1173.0,SECONDARY
FEMALE,47,722.0,PRIMARY/NO EDUCATION
MALE,69,1592.0,PRIMARY/NO EDUCATION
MALE,41,1767.0,VOCATIONAL/GRAMMAR
FEMALE,27,1246.0,VOCATIONAL/GRAMMAR
FEMALE,27,,
FEMALE,36,676.0,SECONDARY
MALE,28,247.0,POST-SECONDARY OR HIGHER
FEMALE,62,533.0,POST-SECONDARY OR HIGHER
MALE,41,1230.0,POST-SECONDARY OR HIGHER
MALE,18,657.0,VOCATIONAL/GRAMMAR
MALE,77,543.0,PRIMARY/NO EDUCATION
FEMALE,31,1482.0,SECONDARY
FEMALE,16,1295.0,POST-SECONDARY OR HIGHER
FEMALE,31,,POST-SECONDARY OR HIGHER
MALE,29,1455.0,VOCATIONAL/GRAMMAR
FEMALE,26,1440.0,POST-SECONDARY OR HIGHER
FEMALE,50,3264.0,VOCATIONAL/GRAMMAR
MALE,32,1159.0,VOCATIONAL/GRAMMAR
MALE,24,781.0,PRIMARY/NO EDUCATION
MALE,56,,SECONDARY
MALE,16,1070.0,SECONDARY
MALE,47,-8.0,POST-SECONDARY OR HIGHER
MALE,22,1540.0,SECONDARY
FEMALE,49,,POST-SECONDARY OR HIGHER
FEMALE,78,676.0,POST-SECONDARY OR HIGHER
FEMALE,32,,VOCATIONAL/GRAMMAR
MALE,46,1297.0,POST-SECONDARY OR HIGHER
FEMALE,42,326.0,PRIMARY/NO EDUCATION
FEMALE,26,380.0,POST-SECONDARY OR HIGHER
FEMALE,35,881.0,SECONDARY
MALE,32,,SECONDARY
MALE,27,2160.0,SECONDARY
FEMALE,21,1678.0,POST-SECONDARY OR HIGHER
MALE,24,,SECONDARY
MALE,22,,VOCATIONAL/GRAMMAR
FEMALE,24,263.0,SECONDARY
FEMALE,25,-8.0,PRIMARY/NO EDUCATION
MALE,95,,POST-SECONDARY OR HIGHER
FEMALE,16,739.0,VOCATIONAL/GRAMMAR
MALE,37,8.0,VOCATIONAL/GRAMMAR
MALE,19,1468.0,SECONDARY
MALE,39,824.0,
FEMALE,26,,PRIMARY/NO EDUCATION
FEMALE,21,1315.0,
MALE,50,1337.0,PRIMARY/NO EDUCATION
FEMALE,35,,VOCATIONAL/GRAMMAR
FEMALE,67,948.0,PRIMARY/NO EDUCATION
FEMALE,16,1981.0,SECONDARY
MALE,41,1331.0,SECONDARY
FEMALE,23,1516.0,SECONDARY
FEMALE,21,1368.0,VOCATIONAL/GRAMMAR
FEMALE,23,340.0,POST-SECONDARY OR HIGHER
MALE,27,1463.0,POST-SECONDARY OR HIGHER
FEMALE,79,1686.0,SECONDARY
FEMALE,54,1106.0,VOCATIONAL/GRAMMAR
MALE,26,-8.0,SECONDARY
FEMALE,57,,SECONDARY
FEMALE,44,1330.0,POST-SECONDARY OR HIGHER
MALE,35,1104.0,VOCATIONAL/GRAMMAR
MALE,23,1406.0,SECONDARY
FEMALE,29,52.0,POST-SECONDARY OR HIGHER
FEMALE,86,429.0,VOCATIONAL/GRAMMAR
FEMALE,43,1998.0,VOCATIONAL/GRAMMAR
FEMALE,52,-8.0,VOCATIONAL/GRAMMAR
MALE,24,361.0,SECONDARY
FEMALE,39,1470.0,POST-SECONDARY OR HIGHER
MALE,42,,
MALE,25,-8.0,SECONDARY
MALE,16,947.0,SECONDARY
MALE,38,904.0,VOCATIONAL/GRAMMAR
FEMALE,51,696.0,
FEMALE,71,4645.0,PRIMARY/NO EDUCATION
MALE,45,1431.0,VOCATIONAL/GRAMMAR
MALE,64,916.0,
FEMALE,47,-8.0,SECONDARY
MALE,24,1447.0,PRIMARY/NO EDUCATION
FEMALE,82,492.0,POST-SECONDARY OR HIGHER
MALE,16,103.0,SECONDARY
MALE,37,236.0,VOCATIONAL/GRAMMAR
FEMALE,30,719.0,SECONDARY
FEMALE,46,1310.0,PRIMARY/NO EDUCATION
MALE,20,1772.0,SECONDARY
MALE,20,724.0,PRIMARY/NO EDUCATION
MALE,80,1700.0,VOCATIONAL/GRAMMAR
MALE,31,1281.0,PRIMARY/NO EDUCATION
FEMALE,37,3325.0,POST-SECONDARY OR HIGHER
FEMALE,44,77.0,SECONDARY
MALE,35,,VOCATIONAL/GRAMMAR
MALE,32,,SECONDARY
MALE,84,953.0,SECONDARY
MALE,50,665.0,PRIMARY/NO EDUCATION
MALE,16,-8.0,VOCATIONAL/GRAMMAR
FEMALE,62,603.0,POST-SECONDARY OR HIGHER
MALE,36,1481.0,PRIMARY/NO EDUCATION
MALE,58,562.0,POST-SECONDARY OR HIGHER
FEMALE,26,-8.0,VOCATIONAL/GRAMMAR
FEMALE,46,495.0,PRIMARY/NO EDUCATION
FEMALE,33,,VOCATIONAL/GRAMMAR
FEMALE,35,,PRIMARY/NO EDUCATION
MALE,89,,VOCATIONAL/GRAMMAR
MALE,61,257.0,VOCATIONAL/GRAMMAR
FEMALE,23,946.0,VOCATIONAL/GRAMMAR
FEMALE,46,,SECONDARY
MALE,24,923.0,PRIMARY/NO EDUCATION
MALE,56,135.0,SECONDARY
FEMALE,25,1081.0,PRIMARY/NO EDUCATION
MALE,47,1440.0,VOCATIONAL/GRAMMAR
MALE,60,1565.0,PRIMARY/NO EDUCATION
MALE,52,171.0,VOCATIONAL/GRAMMAR
FEMALE,22,1991.0,VOCATIONAL/GRAMMAR
MALE,25,592.0,SECONDARY
FEMALE,51,362.0,VOCATIONAL/GRAMMAR
FEMALE,54,1386.0,PRIMARY/NO EDUCATION
FEMALE,17,1703.0,SECONDARY
FEMALE,37,-8.0,PRIMARY/NO EDUCATION
MALE,45,1445.0,VOCATIONAL/GRAMMAR
MALE,54,,POST-SECONDARY OR HIGHER
MALE,29,973.0,POST-SECONDARY OR HIGHER
MALE,24,314.0,VOCATIONAL/GRAMMAR
FEMALE,59,1477.0,VOCATIONAL/GRAMMAR
FEMALE,68,695.0,SECONDARY
FEMALE,27,708.0,VOCATIONAL/GRAMMAR
MALE,26,354.0,SECONDARY
FEMALE,45,1738.0,SECONDARY
MALE,22,1677.0,PRIMARY/NO EDUCATION
FEMALE,56,1881.0,POST-SECONDARY OR HIGHER
FEMALE,55,570.0,VOCATIONAL/GRAMMAR
FEMALE,41,1043.0,VOCATIONAL/GRAMMAR
FEMALE,16,1301.0,SECONDARY
FEMALE,19,,SECONDARY
FEMALE,57,779.0,SECONDARY
FEMALE,49,,PRIMARY/NO EDUCATION
MALE,21,1060.0,PRIMARY/NO EDUCATION
FEMALE,31,170.0,SECONDARY
MALE,45,1688.0,VOCATIONAL/GRAMMAR
MALE,16,197.0,VOCATIONAL/GRAMMAR
FEMALE,90,1628.0,
FEMALE,27,96.0,POST-SECONDARY OR HIGHER
MALE,16,1274.0,SECONDARY
FEMALE,16,1298.0,VOCATIONAL/GRAMMAR
MALE,75,778.0,PRIMARY/NO EDUCATION
MALE,55,839.0,PRIMARY/NO EDUCATION
FEMALE,57,1368.0,VOCATIONAL/GRAMMAR
MALE,29,776.0,PRIMARY/NO EDUCATION
MALE,21,99.0,VOCATIONAL/GRAMMAR
FEMALE,67,442.0,POST-SECONDARY OR HIGHER
FEMALE,56,901.0,PRIMARY/NO EDUCATION
FEMALE,17,1085.0,POST-SECONDARY OR HIGHER
MALE,31,961.0,VOCATIONAL/GRAMMAR
MALE,59,1121.0,SECONDARY
FEMALE,41,357.0,VOCATIONAL/GRAMMAR
FEMALE,43,664.0,SECONDARY
MALE,48,,VOCATIONAL/GRAMMAR
MALE,16,797.0,PRIMARY/NO EDUCATION
FEMALE,31,,POST-SECONDARY OR HIGHER
MALE,19,1298.0,SECONDARY
MALE,19,823.0,PRIMARY/NO EDUCATION
FEMALE,16,1284.0,PRIMARY/NO EDUCATION
MALE,60,1469.0,PRIMARY/NO EDUCATION
FEMALE,32,148.0,VOCATIONAL/GRAMMAR
MALE,22,250.0,POST-SECONDARY OR HIGHER
MALE,42,619.0,PRIMARY/NO EDUCATION
FEMALE,30,1041.0,SECONDARY
MALE,25,1649.0,PRIMARY/NO EDUCATION
MALE,77,585.0,PRIMARY/NO EDUCATION
MALE,16,1343.0,VOCATIONAL/GRAMMAR
FEMALE,44,,SECONDARY
MALE,24,3114.0,POST-SECONDARY OR HIGHER
FEMALE,70,1549.0,VOCATIONAL/GRAMMAR
MALE,26,1375.0,PRIMARY/NO EDUCATION
FEMALE,30,872.0,PRIMARY/NO EDUCATION
FEMALE,20,2061.0,VOCATIONAL/GRAMMAR
MALE,86,15.0,SECONDARY
MALE,18,494.0,SECONDARY
FEMALE,48,737.0,PRIMARY/NO EDUCATION
FEMALE,53,1098.0,POST-SECONDARY OR HIGHER
MALE,17,1724.0,
FEMALE,32,1364.0,PRIMARY/NO EDUCATION
MALE,19,-8.0,SECONDARY
FEMALE,16,589.0,VOCATIONAL/GRAMMAR
FEMALE,60,157.0,VOCATIONAL/GRAMMAR
MALE,39,1955.0,VOCATIONAL/GRAMMAR
FEMALE,53,946.0,PRIMARY/NO EDUCATION
MALE,22,520.0,PRIMARY/NO EDUCATION
FEMALE,61,557.0,SECONDARY
FEMALE,59,1045.0,POST-SECONDARY OR HIGHER
MALE,64,108.0,SECONDARY
MALE,29,-8.0,VOCATIONAL/GRAMMAR
FEMALE,16,166.0,VOCATIONAL/GRAMMAR
FEMALE,20,697.0,PRIMARY/NO EDUCATION
MALE,43,229.0,VOCATIONAL/GRAMMAR
FEMALE,65,1460.0,VOCATIONAL/GRAMMAR
FEMALE,69,628.0,VOCATIONAL/GRAMMAR
FEMALE,47,-8.0,PRIMARY/NO EDUCATION
MALE,60,,PRIMARY/NO EDUCATION
FEMALE,55,1855.0,VOCATIONAL/GRAMMAR
FEMALE,61,-8.0,PRIMARY/NO EDUCATION
MALE,29,2506.0,POST-SECONDARY OR HIGHER
MALE,54,1094.0,PRIMARY/NO EDUCATION
MALE,68,1786.0,SECONDARY
FEMALE,16,1526.0,POST-SECONDARY OR HIGHER
MALE,45,881.0,POST-SECONDARY OR HIGHER
MALE,62,812.0,SECONDARY
MALE,59,70.0,VOCATIONAL/GRAMMAR
MALE,23,141.0,VOCATIONAL/GRAMMAR
MALE,59,2051.0,PRIMARY/NO EDUCATION
MALE,85,,SECONDARY
FEMALE,81,,PRIMARY/NO EDUCATION
FEMALE,29,,POST-SECONDARY OR HIGHER
FEMALE,21,1802.0,VOCATIONAL/GRAMMAR
MALE,49,1355.0,VOCATIONAL/GRAMMAR
FEMALE,34,,POST-SECONDARY OR HIGHER
FEMALE,50,2791.0,VOCATIONAL/GRAMMAR
FEMALE,41,1754.0,POST-SECONDARY OR HIGHER
MALE,25,221.0,PRIMARY/NO EDUCATION
FEMALE,54,-8.0,POST-SECONDARY OR HIGHER
FEMALE,26,1147.0,PRIMARY/NO EDUCATION
FEMALE,19,1573.0,VOCATIONAL/GRAMMAR
FEMALE,64,2330.0,SECONDARY
FEMALE,17,1894.0,SECONDARY
FEMALE,45,1595.0,VOCATIONAL/GRAMMAR
FEMALE,19,1202.0,POST-SECONDARY OR HIGHER
FEMALE,67,3197.0,PRIMARY/NO EDUCATION
FEMALE,31,1582.0,VOCATIONAL/GRAMMAR
MALE,42,2841.0,SECONDARY
FEMALE,20,2153.0,SECONDARY
FEMALE,44,,SECONDARY
MALE,66,136.0,SECONDARY
FEMALE,51,1269.0,SECONDARY
FEMALE,27,1371.0,PRIMARY/NO EDUCATION
FEMALE,17,1460.0,PRIMARY/NO EDUCATION
MALE,47,200.0,POST-SECONDARY OR HIGHER
FEMALE,39,,SECONDARY
MALE,25,1512.0,PRIMARY/NO EDUCATION
FEMALE,64,1930.0,SECONDARY
FEMALE,32,622.0,VOCATIONAL/GRAMMAR
MALE,26,956.0,SECONDARY
MALE,36,308.0,VOCATIONAL/GRAMMAR
MALE,16,968.0,POST-SECONDARY OR HIGHER
FEMALE,63,1806.0,POST-SECONDARY OR HIGHER
FEMALE,19,,SECONDARY
MALE,69,-8.0,VOCATIONAL/GRAMMAR
FEMALE,21,,VOCATIONAL/GRAMMAR
MALE,69,902.0,VOCATIONAL/GRAMMAR
MALE,88,1082.0,VOCATIONAL/GRAMMAR
MALE,80,1434.0,VOCATIONAL/GRAMMAR
MALE,20,193.0,VOCATIONAL/GRAMMAR
FEMALE,85,1430.0,PRIMARY/NO EDUCATION
FEMALE,50,1372.0,SECONDARY
FEMALE,30,2061.0,VOCATIONAL/GRAMMAR
FEMALE,26,657.0,PRIMARY/NO EDUCATION
MALE,62,185.0,
MALE,73,2502.0,VOCATIONAL/GRAMMAR
MALE,61,,PRIMARY/NO EDUCATION
MALE,72,5836.0,PRIMARY/NO EDUCATION
MALE,17,818.0,VOCATIONAL/GRAMMAR
MALE,20,1245.0,VOCATIONAL/GRAMMAR
FEMALE,28,897.0,VOCATIONAL/GRAMMAR
FEMALE,24,2197.0,SECONDARY
FEMALE,26,469.0,VOCATIONAL/GRAMMAR
MALE,50,1764.0,SECONDARY
FEMALE,55,522.0,SECONDARY
FEMALE,17,2124.0,POST-SECONDARY OR HIGHER
MALE,23,,SECONDARY
MALE,57,906.0,PRIMARY/NO EDUCATION
MALE,32,-8.0,VOCATIONAL/GRAMMAR
FEMALE,31,1811.0,SECONDARY
MALE,36,,PRIMARY/NO EDUCATION
MALE,44,,VOCATIONAL/GRAMMAR
MALE,16,1418.0,VOCATIONAL/GRAMMAR
FEMALE,21,1577.0,SECONDARY
FEMALE,56,2880.0,SECONDARY
FEMALE,16,1066.0,POST-SECONDARY OR HIGHER
FEMALE,17,944.0,VOCATIONAL/GRAMMAR
FEMALE,37,676.0,PRIMARY/NO EDUCATION
MALE,19,706.0,SECONDARY
FEMALE,72,1900.0,POST-SECONDARY OR HIGHER
FEMALE,35,1985.0,PRIMARY/NO EDUCATION
MALE,63,1869.0,PRIMARY/NO EDUCATION
FEMALE,30,,PRIMARY/NO EDUCATION
FEMALE,22,1113.0,SECONDARY
MALE,45,-8.0,VOCATIONAL/GRAMMAR
MALE,29,-8.0,SECONDARY
FEMALE,58,2240.0,VOCATIONAL/GRAMMAR
MALE,83,573.0,SECONDARY
FEMALE,73,714.0,VOCATIONAL/GRAMMAR
MALE,80,1026.0,VOCATIONAL/GRAMMAR
MALE,42,-8.0,
MALE,20,583.0,VOCATIONAL/GRAMMAR
FEMALE,25,741.0,SECONDARY
FEMALE,69,1419.0,SECONDARY
FEMALE,40,13.0,
MALE,59,1700.0,PRIMARY/NO EDUCATION
MALE,21,-8.0,PRIMARY/NO EDUCATION
FEMALE,78,-8.0,VOCATIONAL/GRAMMAR
FEMALE,31,250.0,PRIMARY/NO EDUCATION
MALE,41,389.0,VOCATIONAL/GRAMMAR
MALE,43,,SECONDARY
MALE,66,1583.0,SECONDARY
FEMALE,54,1746.0,SECONDARY
MALE,27,911.0,VOCATIONAL/GRAMMAR
FEMALE,47,1204.0,VOCATIONAL/GRAMMAR
FEMALE,37,1225.0,PRIMARY/NO EDUCATION
MALE,70,1417.0,PRIMARY/NO EDUCATION
MALE,35,,SECONDARY
FEMALE,33,1592.0,PRIMARY/NO EDUCATION
MALE,67,,PRIMARY/NO EDUCATION
MALE,19,1136.0,PRIMARY/NO EDUCATION
MALE,71,1635.0,SECONDARY
MALE,53,1411.0,SECONDARY
FEMALE,62,,VOCATIONAL/GRAMMAR
FEMALE,56,463.0,POST-SECONDARY OR HIGHER
MALE,57,1423.0,SECONDARY
FEMALE,27,-8.0,SECONDARY
MALE,61,3012.0,VOCATIONAL/GRAMMAR
MALE,32,1384.0,VOCATIONAL/GRAMMAR
FEMALE,23,2218.0,
FEMALE,30,,
MALE,65,925.0,POST-SECONDARY OR HIGHER
MALE,71,1987.0,SECONDARY
MALE,23,1730.0,PRIMARY/NO EDUCATION
MALE,20,1336.0,PRIMARY/NO EDUCATION
MALE,38,-8.0,VOCATIONAL/GRAMMAR
MALE,67,1339.0,PRIMARY/NO EDUCATION
FEMALE,16,661.0,VOCATIONAL/GRAMMAR
FEMALE,82,,PRIMARY/NO EDUCATION
FEMALE,42,217.0,POST-SECONDARY OR HIGHER
FEMALE,56,2375.0,PRIMARY/NO EDUCATION
FEMALE,36,1541.0,VOCATIONAL/GRAMMAR
FEMALE,54,494.0,PRIMARY/NO EDUCATION
FEMALE,34,1449.0,VOCATIONAL/GRAMMAR
FEMALE,79,72.0,VOCATIONAL/GRAMMAR
FEMALE,28,1434.0,SECONDARY
FEMALE,73,1003.0,VOCATIONAL/GRAMMAR
FEMALE,70,1745.0,SECONDARY
FEMALE,32,,PRIMARY/NO EDUCATION
MALE,67,989.0,SECONDARY
FEMALE,18,1300.0,VOCATIONAL/GRAMMAR
FEMALE,19,,VOCATIONAL/GRAMMAR
FEMALE,69,1333.0,SECONDARY
FEMALE,75,1721.0,PRIMARY/NO EDUCATION
MALE,69,265.0,SECONDARY
MALE,28,2489.0,VOCATIONAL/GRAMMAR
FEMALE,57,470.0,POST-SECONDARY OR HIGHER
MALE,79,1394.0,VOCATIONAL/GRAMMAR
FEMALE,29,2938.0,SECONDARY
FEMALE,55,559.0,POST-SECONDARY OR HIGHER
FEMALE,70,5357.0,POST-SECONDARY OR HIGHER
MALE,50,950.0,VOCATIONAL/GRAMMAR
MALE,24,,VOCATIONAL/GRAMMAR
FEMALE,37,1032.0,PRIMARY/NO EDUCATION
MALE,64,556.0,PRIMARY/NO EDUCATION
FEMALE,16,1581.0,VOCATIONAL/GRAMMAR
FEMALE,67,2116.0,SECONDARY
MALE,26,,VOCATIONAL/GRAMMAR
FEMALE,72,788.0,PRIMARY/NO EDUCATION
MALE,37,247.0,PRIMARY/NO EDUCATION
FEMALE,20,60.0,SECONDARY
FEMALE,16,471.0,POST-SECONDARY OR HIGHER
FEMALE,67,906.0,SECONDARY
MALE,42,1987.0,PRIMARY/NO EDUCATION
MALE,22,1087.0,PRIMARY/NO EDUCATION
MALE,72,,VOCATIONAL/GRAMMAR
FEMALE,46,1465.0,
MALE,30,967.0,PRIMARY/NO EDUCATION
MALE,57,,POST-SECONDARY OR HIGHER
FEMALE,73,939.0,SECONDARY
MALE,22,22.0,VOCATIONAL/GRAMMAR
FEMALE,67,497.0,VOCATIONAL/GRAMMAR
FEMALE,19,1725.0,SECONDARY
FEMALE,42,323.0,VOCATIONAL/GRAMMAR
FEMALE,86,1315.0,SECONDARY
FEMALE,40,,VOCATIONAL/GRAMMAR
FEMALE,29,1831.0,SECONDARY
MALE,80,2410.0,
FEMALE,17,,SECONDARY
FEMALE,16,1555.0,PRIMARY/NO EDUCATION
FEMALE,27,-8.0,SECONDARY
MALE,54,1604.0,SECONDARY
FEMALE,69,1226.0,PRIMARY/NO EDUCATION
MALE,51,-8.0,VOCATIONAL/GRAMMAR
FEMALE,19,755.0,SECONDARY
FEMALE,57,-8.0,
FEMALE,19,,SECONDARY
MALE,84,1054.0,VOCATIONAL/GRAMMAR
MALE,29,,VOCATIONAL/GRAMMAR
MALE,66,717.0,SECONDARY
MALE,66,-2.0,VOCATIONAL/GRAMMAR
FEMALE,63,2280.0,VOCATIONAL/GRAMMAR
MALE,16,1569.0,VOCATIONAL/GRAMMAR
FEMALE,26,1379.0,SECONDARY
FEMALE,31,,PRIMARY/NO EDUCATION
MALE,56,758.0,VOCATIONAL/GRAMMAR
MALE,38,478.0,POST-SECONDARY OR HIGHER
FEMALE,44,223.0,VOCATIONAL/GRAMMAR
MALE,94,-8.0,PRIMARY/NO EDUCATION
MALE,84,-8.0,SECONDARY
MALE,37,3845.0,SECONDARY
FEMALE,26,1324.0,PRIMARY/NO EDUCATION
FEMALE,23,2125.0,VOCATIONAL/GRAMMAR
FEMALE,48,529.0,POST-SECONDARY OR HIGHER
MALE,27,135.0,POST-SECONDARY OR HIGHER
FEMALE,30,1297.0,PRIMARY/NO EDUCATION
FEMALE,82,139.0,SECONDARY
FEMALE,63,1258.0,SECONDARY
MALE,47,3558.0,VOCATIONAL/GRAMMAR
MALE,18,-8.0,SECONDARY
MALE,65,1414.0,VOCATIONAL/GRAMMAR
MALE,78,506.0,PRIMARY/NO EDUCATION
FEMALE,30,816.0,VOCATIONAL/GRAMMAR
MALE,58,935.0,POST-SECONDARY OR HIGHER
MALE,75,1290.0,PRIMARY/NO EDUCATION
FEMALE,27,611.0,SECONDARY
MALE,42,1350.0,PRIMARY/NO EDUCATION
FEMALE,16,,SECONDARY
MALE,54,-8.0,POST-SECONDARY OR HIGHER
MALE,65,,VOCATIONAL/GRAMMAR
MALE,79,,VOCATIONAL/GRAMMAR
FEMALE,21,1496.0,PRIMARY/NO EDUCATION
FEMALE,20,445.0,SECONDARY
MALE,75,1522.0,PRIMARY/NO EDUCATION
FEMALE,40,1825.0,POST-SECONDARY OR HIGHER
MALE,32,260.0,VOCATIONAL/GRAMMAR
FEMALE,34,984.0,VOCATIONAL/GRAMMAR
MALE,33,1731.0,VOCATIONAL/GRAMMAR
FEMALE,25,1141.0,POST-SECONDARY OR HIGHER
MALE,36,313.0,VOCATIONAL/GRAMMAR
MALE,45,1412.0,SECONDARY
MALE,84,2106.0,SECONDARY
FEMALE,59,1376.0,
FEMALE,23,1610.0,SECONDARY
FEMALE,22,1043.0,POST-SECONDARY OR HIGHER
FEMALE,82,1228.0,VOCATIONAL/GRAMMAR
FEMALE,18,1792.0,POST-SECONDARY OR HIGHER
FEMALE,34,,PRIMARY/NO EDUCATION
FEMALE,85,1216.0,POST-SECONDARY OR HIGHER
MALE,19,3999.0,PRIMARY/NO EDUCATION
MALE,46,1744.0,VOCATIONAL/GRAMMAR
FEMALE,35,1320.0,PRIMARY/NO EDUCATION
FEMALE,40,,SECONDARY
MALE,74,454.0,
FEMALE,86,,PRIMARY/NO EDUCATION
MALE,72,1467.0,POST-SECONDARY OR HIGHER
FEMALE,25,175.0,
FEMALE,21,3310.0,POST-SECONDARY OR HIGHER
FEMALE,16,1129.0,SECONDARY
MALE,19,339.0,
FEMALE,23,1118.0,SECONDARY
FEMALE,18,3245.0,PRIMARY/NO EDUCATION
FEMALE,30,1153.0,VOCATIONAL/GRAMMAR
FEMALE,35,640.0,VOCATIONAL/GRAMMAR
FEMALE,40,,SECONDARY
FEMALE,32,636.0,SECONDARY
FEMALE,19,1893.0,PRIMARY/NO EDUCATION
FEMALE,21,1603.0,SECONDARY
FEMALE,25,,SECONDARY
MALE,44,645.0,SECONDARY
MALE,27,,POST-SECONDARY OR HIGHER
MALE,38,,VOCATIONAL/GRAMMAR
MALE,53,923.0,POST-SECONDARY OR HIGHER
FEMALE,66,917.0,VOCATIONAL/GRAMMAR
FEMALE,23,1303.0,SECONDARY
MALE,55,235.0,VOCATIONAL/GRAMMAR
MALE,76,283.0,SECONDARY
MALE,20,1159.0,SECONDARY
FEMALE,48,1163.0,SECONDARY
FEMALE,26,935.0,PRIMARY/NO EDUCATION
MALE,35,1960.0,PRIMARY/NO EDUCATION
FEMALE,53,1174.0,POST-SECONDARY OR HIGHER
FEMALE,52,98.0,POST-SECONDARY OR HIGHER
FEMALE,77,1503.0,PRIMARY/NO EDUCATION
MALE,57,-8.0,PRIMARY/NO EDUCATION
FEMALE,28,876.0,VOCATIONAL/GRAMMAR
FEMALE,59,137.0,VOCATIONAL/GRAMMAR
FEMALE,19,1086.0,SECONDARY
MALE,20,,SECONDARY
MALE,49,911.0,PRIMARY/NO EDUCATION
MALE,32,753.0,POST-SECONDARY OR HIGHER
FEMALE,28,1596.0,PRIMARY/NO EDUCATION
MALE,49,475.0,VOCATIONAL/GRAMMAR
MALE,60,628.0,SECONDARY
FEMALE,31,296.0,VOCATIONAL/GRAMMAR
MALE,69,2578.0,SECONDARY
FEMALE,31,,PRIMARY/NO EDUCATION
FEMALE,20,458.0,POST-SECONDARY OR HIGHER
MALE,89,,SECONDARY
FEMALE,78,1438.0,POST-SECONDARY OR HIGHER
MALE,70,,POST-SECONDARY OR HIGHER
MALE,60,1948.0,POST-SECONDARY OR HIGHER
FEMALE,94,1087.0,POST-SECONDARY OR HIGHER
MALE,58,837.0,PRIMARY/NO EDUCATION
MALE,28,1442.0,SECONDARY
MALE,35,1239.0,SECONDARY
