"combine","value","type","n","dp","unique"
"0010",67,"original",1,1,"0100"
"0011",53,"original",1,1,"0100"
"0100",78,"original",1,1,"0100"
"0101",74,"original",1,1,"0100"
"0110",67,"original",1,1,"0100"
"0111",80,"original",1,1,"0100"
"1000",54,"original",1,1,"0100"
"1001",65,"original",1,1,"0100"
"1010",93,"original",1,1,"0100"
"1011",60,"original",1,1,"0100"
"1100",64,"original",1,1,"0100"
"1101",56,"original",1,1,"0100"
"1110",58,"original",1,1,"0100"
"1111",0,"original",1,1,"0100"
"0000",70,"synthetic",1,1,"0100"
"0001",63,"synthetic",1,1,"0100"
"0010",71,"synthetic",1,1,"0100"
"0011",53,"synthetic",1,1,"0100"
"0100",78,"synthetic",1,1,"0100"
"0101",76,"synthetic",1,1,"0100"
"0110",67,"synthetic",1,1,"0100"
"0111",81,"synthetic",1,1,"0100"
"1000",53,"synthetic",1,1,"0100"
"1001",63,"synthetic",1,1,"0100"
"1010",94,"synthetic",1,1,"0100"
"1011",61,"synthetic",1,1,"0100"
"1100",59,"synthetic",1,1,"0100"
"1101",56,"synthetic",1,1,"0100"
"1110",58,"synthetic",1,1,"0100"
"1111",4,"synthetic",1,1,"0100"
"0000",70,"original",1,1,"1100"
"0001",61,"original",1,1,"1100"
"0010",67,"original",1,1,"1100"
"0011",53,"original",1,1,"1100"
"0100",77,"original",1,1,"1100"
"0101",74,"original",1,1,"1100"
"0110",67,"original",1,1,"1100"
"0111",80,"original",1,1,"1100"
"1000",54,"original",1,1,"1100"
"1001",65,"original",1,1,"1100"
"1010",93,"original",1,1,"1100"
"1011",60,"original",1,1,"1100"
"1100",65,"original",1,1,"1100"
"1101",56,"original",1,1,"1100"
"1110",58,"original",1,1,"1100"
"1111",0,"original",1,1,"1100"
"0000",69,"synthetic",1,1,"1100"
"0001",60,"synthetic",1,1,"1100"
"0010",67,"synthetic",1,1,"1100"
"0011",53,"synthetic",1,1,"1100"
"0100",77,"synthetic",1,1,"1100"
"0101",72,"synthetic",1,1,"1100"
"0110",66,"synthetic",1,1,"1100"
"0111",80,"synthetic",1,1,"1100"
"1000",58,"synthetic",1,1,"1100"
"1001",66,"synthetic",1,1,"1100"
"1010",94,"synthetic",1,1,"1100"
"1011",60,"synthetic",1,1,"1100"
"1100",65,"synthetic",1,1,"1100"
"1101",55,"synthetic",1,1,"1100"
"1110",57,"synthetic",1,1,"1100"
"1111",0,"synthetic",1,1,"1100"
"0000",70,"original",1,1,"0010"
"0001",61,"original",1,1,"0010"
"0010",68,"original",1,1,"0010"
"0011",53,"original",1,1,"0010"
"0100",77,"original",1,1,"0010"
"0101",74,"original",1,1,"0010"
"0110",67,"original",1,1,"0010"
"0111",80,"original",1,1,"0010"
"1000",54,"original",1,1,"0010"
"1001",65,"original",1,1,"0010"
"1010",93,"original",1,1,"0010"
"1011",60,"original",1,1,"0010"
"1100",64,"original",1,1,"0010"
"1101",56,"original",1,1,"0010"
"1110",58,"original",1,1,"0010"
"1111",0,"original",1,1,"0010"
"0000",70,"synthetic",1,1,"0010"
"0001",59,"synthetic",1,1,"0010"
"0010",68,"synthetic",1,1,"0010"
"0011",55,"synthetic",1,1,"0010"
"0100",79,"synthetic",1,1,"0010"
"0101",73,"synthetic",1,1,"0010"
"0110",67,"synthetic",1,1,"0010"
"0111",78,"synthetic",1,1,"0010"
"1000",54,"synthetic",1,1,"0010"
"1001",65,"synthetic",1,1,"0010"
"1010",90,"synthetic",1,1,"0010"
"1011",60,"synthetic",1,1,"0010"
"1100",65,"synthetic",1,1,"0010"
"1101",55,"synthetic",1,1,"0010"
"1110",59,"synthetic",1,1,"0010"
"1111",-1,"synthetic",1,1,"0010"
"0000",70,"original",1,1,"1010"
"0001",61,"original",1,1,"1010"
"0010",67,"original",1,1,"1010"
"0011",53,"original",1,1,"1010"
"0100",77,"original",1,1,"1010"
"0101",74,"original",1,1,"1010"
"0110",67,"original",1,1,"1010"
"0111",80,"original",1,1,"1010"
"1000",54,"original",1,1,"1010"
"1001",65,"original",1,1,"1010"
"1010",94,"original",1,1,"1010"
"1011",60,"original",1,1,"1010"
"1100",64,"original",1,1,"1010"
"1101",56,"original",1,1,"1010"
"1110",58,"original",1,1,"1010"
"1111",0,"original",1,1,"1010"
"0000",68,"synthetic",1,1,"1010"
"0001",61,"synthetic",1,1,"1010"
"0010",67,"synthetic",1,1,"1010"
"0011",50,"synthetic",1,1,"1010"
"0100",75,"synthetic",1,1,"1010"
"0101",74,"synthetic",1,1,"1010"
"0110",67,"synthetic",1,1,"1010"
"0111",82,"synthetic",1,1,"1010"
"1000",55,"synthetic",1,1,"1010"
"1001",65,"synthetic",1,1,"1010"
"1010",93,"synthetic",1,1,"1010"
"1011",58,"synthetic",1,1,"1010"
"1100",63,"synthetic",1,1,"1010"
"1101",57,"synthetic",1,1,"1010"
"1110",56,"synthetic",1,1,"1010"
"1111",0,"synthetic",1,1,"1010"
"0000",70,"original",1,1,"0110"
"0001",61,"original",1,1,"0110"
"0010",67,"original",1,1,"0110"
"0011",53,"original",1,1,"0110"
"0100",77,"original",1,1,"0110"
"0101",74,"original",1,1,"0110"
"0110",68,"original",1,1,"0110"
"0111",80,"original",1,1,"0110"
"1000",54,"original",1,1,"0110"
"1001",65,"original",1,1,"0110"
"1010",93,"original",1,1,"0110"
"1011",60,"original",1,1,"0110"
"1100",64,"original",1,1,"0110"
"1101",56,"original",1,1,"0110"
"1110",58,"original",1,1,"0110"
"1111",0,"original",1,1,"0110"
"0000",72,"synthetic",1,1,"0110"
"0001",63,"synthetic",1,1,"0110"
"0010",67,"synthetic",1,1,"0110"
"0011",52,"synthetic",1,1,"0110"
"0100",78,"synthetic",1,1,"0110"
"0101",72,"synthetic",1,1,"0110"
"0110",69,"synthetic",1,1,"0110"
"0111",80,"synthetic",1,1,"0110"
"1000",54,"synthetic",1,1,"0110"
"1001",65,"synthetic",1,1,"0110"
"1010",93,"synthetic",1,1,"0110"
"1011",59,"synthetic",1,1,"0110"
"1100",64,"synthetic",1,1,"0110"
"1101",56,"synthetic",1,1,"0110"
"1110",58,"synthetic",1,1,"0110"
"1111",0,"synthetic",1,1,"0110"
"0000",70,"original",1,1,"1110"
"0001",61,"original",1,1,"1110"
"0010",67,"original",1,1,"1110"
"0011",53,"original",1,1,"1110"
"0100",77,"original",1,1,"1110"
"0101",74,"original",1,1,"1110"
"0110",67,"original",1,1,"1110"
"0111",80,"original",1,1,"1110"
"1000",54,"original",1,1,"1110"
"1001",65,"original",1,1,"1110"
"1010",93,"original",1,1,"1110"
"1011",60,"original",1,1,"1110"
"1100",64,"original",1,1,"1110"
"1101",56,"original",1,1,"1110"
"1110",59,"original",1,1,"1110"
"1111",0,"original",1,1,"1110"
"0000",70,"synthetic",1,1,"1110"
"0001",60,"synthetic",1,1,"1110"
"0010",67,"synthetic",1,1,"1110"
"0011",57,"synthetic",1,1,"1110"
"0100",77,"synthetic",1,1,"1110"
"0101",75,"synthetic",1,1,"1110"
"0110",67,"synthetic",1,1,"1110"
"0111",79,"synthetic",1,1,"1110"
"1000",54,"synthetic",1,1,"1110"
"1001",65,"synthetic",1,1,"1110"
"1010",92,"synthetic",1,1,"1110"
"1011",61,"synthetic",1,1,"1110"
"1100",64,"synthetic",1,1,"1110"
"1101",56,"synthetic",1,1,"1110"
"1110",59,"synthetic",1,1,"1110"
"1111",0,"synthetic",1,1,"1110"
"0000",70,"original",1,1,"0001"
"0001",62,"original",1,1,"0001"
"0010",67,"original",1,1,"0001"
"0011",53,"original",1,1,"0001"
"0100",77,"original",1,1,"0001"
"0101",74,"original",1,1,"0001"
"0110",67,"original",1,1,"0001"
"0111",80,"original",1,1,"0001"
"1000",54,"original",1,1,"0001"
"1001",65,"original",1,1,"0001"
"1010",93,"original",1,1,"0001"
"1011",60,"original",1,1,"0001"
"1100",64,"original",1,1,"0001"
"1101",56,"original",1,1,"0001"
"1110",58,"original",1,1,"0001"
"1111",0,"original",1,1,"0001"
"0000",71,"synthetic",1,1,"0001"
"0001",60,"synthetic",1,1,"0001"
"0010",68,"synthetic",1,1,"0001"
"0011",54,"synthetic",1,1,"0001"
"0100",77,"synthetic",1,1,"0001"
"0101",74,"synthetic",1,1,"0001"
"0110",65,"synthetic",1,1,"0001"
"0111",80,"synthetic",1,1,"0001"
"1000",56,"synthetic",1,1,"0001"
"1001",65,"synthetic",1,1,"0001"
"1010",92,"synthetic",1,1,"0001"
"1011",60,"synthetic",1,1,"0001"
"1100",64,"synthetic",1,1,"0001"
"1101",57,"synthetic",1,1,"0001"
"1110",57,"synthetic",1,1,"0001"
"1111",-1,"synthetic",1,1,"0001"
"0000",70,"original",1,1,"1001"
"0001",61,"original",1,1,"1001"
"0010",67,"original",1,1,"1001"
"0011",53,"original",1,1,"1001"
"0100",77,"original",1,1,"1001"
"0101",74,"original",1,1,"1001"
"0110",67,"original",1,1,"1001"
"0111",80,"original",1,1,"1001"
"1000",54,"original",1,1,"1001"
"1001",66,"original",1,1,"1001"
"1010",93,"original",1,1,"1001"
"1011",60,"original",1,1,"1001"
"1100",64,"original",1,1,"1001"
"1101",56,"original",1,1,"1001"
"1110",58,"original",1,1,"1001"
"1111",0,"original",1,1,"1001"
"0000",72,"synthetic",1,1,"1001"
"0001",61,"synthetic",1,1,"1001"
"0010",66,"synthetic",1,1,"1001"
"0011",53,"synthetic",1,1,"1001"
"0100",77,"synthetic",1,1,"1001"
"0101",75,"synthetic",1,1,"1001"
"0110",68,"synthetic",1,1,"1001"
"0111",78,"synthetic",1,1,"1001"
"1000",55,"synthetic",1,1,"1001"
"1001",66,"synthetic",1,1,"1001"
"1010",94,"synthetic",1,1,"1001"
"1011",58,"synthetic",1,1,"1001"
"1100",65,"synthetic",1,1,"1001"
"1101",57,"synthetic",1,1,"1001"
"1110",60,"synthetic",1,1,"1001"
"1111",-2,"synthetic",1,1,"1001"
"0000",70,"original",1,1,"0101"
"0001",61,"original",1,1,"0101"
"0010",67,"original",1,1,"0101"
"0011",53,"original",1,1,"0101"
"0100",77,"original",1,1,"0101"
"0101",75,"original",1,1,"0101"
"0110",67,"original",1,1,"0101"
"0111",80,"original",1,1,"0101"
"1000",54,"original",1,1,"0101"
"1001",65,"original",1,1,"0101"
"1010",93,"original",1,1,"0101"
"1011",60,"original",1,1,"0101"
"1100",64,"original",1,1,"0101"
"1101",56,"original",1,1,"0101"
"1110",58,"original",1,1,"0101"
"1111",0,"original",1,1,"0101"
"0000",70,"synthetic",1,1,"0101"
"0001",60,"synthetic",1,1,"0101"
"0010",67,"synthetic",1,1,"0101"
"0011",52,"synthetic",1,1,"0101"
"0100",77,"synthetic",1,1,"0101"
"0101",75,"synthetic",1,1,"0101"
"0110",66,"synthetic",1,1,"0101"
"0111",75,"synthetic",1,1,"0101"
"1000",51,"synthetic",1,1,"0101"
"1001",66,"synthetic",1,1,"0101"
"1010",94,"synthetic",1,1,"0101"
"1011",59,"synthetic",1,1,"0101"
"1100",64,"synthetic",1,1,"0101"
"1101",57,"synthetic",1,1,"0101"
"1110",57,"synthetic",1,1,"0101"
"1111",1,"synthetic",1,1,"0101"
"0000",70,"original",1,1,"1101"
"0001",61,"original",1,1,"1101"
"0010",67,"original",1,1,"1101"
"0011",53,"original",1,1,"1101"
"0100",77,"original",1,1,"1101"
"0101",74,"original",1,1,"1101"
"0110",67,"original",1,1,"1101"
"0111",80,"original",1,1,"1101"
"1000",54,"original",1,1,"1101"
"1001",65,"original",1,1,"1101"
"1010",93,"original",1,1,"1101"
"1011",60,"original",1,1,"1101"
"1100",64,"original",1,1,"1101"
"1101",57,"original",1,1,"1101"
"1110",58,"original",1,1,"1101"
"1111",0,"original",1,1,"1101"
"0000",72,"synthetic",1,1,"1101"
"0001",60,"synthetic",1,1,"1101"
"0010",67,"synthetic",1,1,"1101"
"0011",52,"synthetic",1,1,"1101"
"0100",77,"synthetic",1,1,"1101"
"0101",73,"synthetic",1,1,"1101"
"0110",67,"synthetic",1,1,"1101"
"0111",80,"synthetic",1,1,"1101"
"1000",54,"synthetic",1,1,"1101"
"1001",66,"synthetic",1,1,"1101"
"1010",90,"synthetic",1,1,"1101"
"1011",61,"synthetic",1,1,"1101"
"1100",63,"synthetic",1,1,"1101"
"1101",56,"synthetic",1,1,"1101"
"1110",58,"synthetic",1,1,"1101"
"1111",0,"synthetic",1,1,"1101"
"0000",70,"original",1,1,"0011"
"0001",61,"original",1,1,"0011"
"0010",67,"original",1,1,"0011"
"0011",54,"original",1,1,"0011"
"0100",77,"original",1,1,"0011"
"0101",74,"original",1,1,"0011"
"0110",67,"original",1,1,"0011"
"0111",80,"original",1,1,"0011"
"1000",54,"original",1,1,"0011"
"1001",65,"original",1,1,"0011"
"1010",93,"original",1,1,"0011"
"1011",60,"original",1,1,"0011"
"1100",64,"original",1,1,"0011"
"1101",56,"original",1,1,"0011"
"1110",58,"original",1,1,"0011"
"1111",0,"original",1,1,"0011"
"0000",71,"synthetic",1,1,"0011"
"0001",63,"synthetic",1,1,"0011"
"0010",69,"synthetic",1,1,"0011"
"0011",51,"synthetic",1,1,"0011"
"0100",79,"synthetic",1,1,"0011"
"0101",74,"synthetic",1,1,"0011"
"0110",69,"synthetic",1,1,"0011"
"0111",77,"synthetic",1,1,"0011"
"1000",53,"synthetic",1,1,"0011"
"1001",64,"synthetic",1,1,"0011"
"1010",93,"synthetic",1,1,"0011"
"1011",61,"synthetic",1,1,"0011"
"1100",61,"synthetic",1,1,"0011"
"1101",52,"synthetic",1,1,"0011"
"1110",58,"synthetic",1,1,"0011"
"1111",-3,"synthetic",1,1,"0011"
"0000",70,"original",1,1,"1011"
"0001",61,"original",1,1,"1011"
"0010",67,"original",1,1,"1011"
"0011",53,"original",1,1,"1011"
"0100",77,"original",1,1,"1011"
"0101",74,"original",1,1,"1011"
"0110",67,"original",1,1,"1011"
"0111",80,"original",1,1,"1011"
"1000",54,"original",1,1,"1011"
"1001",65,"original",1,1,"1011"
"1010",93,"original",1,1,"1011"
"1011",61,"original",1,1,"1011"
"1100",64,"original",1,1,"1011"
"1101",56,"original",1,1,"1011"
"1110",58,"original",1,1,"1011"
"1111",0,"original",1,1,"1011"
"0000",71,"synthetic",1,1,"1011"
"0001",60,"synthetic",1,1,"1011"
"0010",67,"synthetic",1,1,"1011"
"0011",55,"synthetic",1,1,"1011"
"0100",78,"synthetic",1,1,"1011"
"0101",75,"synthetic",1,1,"1011"
"0110",67,"synthetic",1,1,"1011"
"0111",81,"synthetic",1,1,"1011"
"1000",53,"synthetic",1,1,"1011"
"1001",64,"synthetic",1,1,"1011"
"1010",93,"synthetic",1,1,"1011"
"1011",64,"synthetic",1,1,"1011"
"1100",64,"synthetic",1,1,"1011"
"1101",57,"synthetic",1,1,"1011"
"1110",58,"synthetic",1,1,"1011"
"1111",0,"synthetic",1,1,"1011"
"0000",70,"original",1,1,"0111"
"0001",61,"original",1,1,"0111"
"0010",67,"original",1,1,"0111"
"0011",53,"original",1,1,"0111"
"0100",77,"original",1,1,"0111"
"0101",74,"original",1,1,"0111"
"0110",67,"original",1,1,"0111"
"0111",81,"original",1,1,"0111"
"1000",54,"original",1,1,"0111"
"1001",65,"original",1,1,"0111"
"1010",93,"original",1,1,"0111"
"1011",60,"original",1,1,"0111"
"1100",64,"original",1,1,"0111"
"1101",56,"original",1,1,"0111"
"1110",58,"original",1,1,"0111"
"1111",0,"original",1,1,"0111"
"0000",72,"synthetic",1,1,"0111"
"0001",61,"synthetic",1,1,"0111"
"0010",68,"synthetic",1,1,"0111"
"0011",53,"synthetic",1,1,"0111"
"0100",77,"synthetic",1,1,"0111"
"0101",75,"synthetic",1,1,"0111"
"0110",66,"synthetic",1,1,"0111"
"0111",81,"synthetic",1,1,"0111"
"1000",54,"synthetic",1,1,"0111"
"1001",65,"synthetic",1,1,"0111"
"1010",94,"synthetic",1,1,"0111"
"1011",60,"synthetic",1,1,"0111"
"1100",64,"synthetic",1,1,"0111"
"1101",56,"synthetic",1,1,"0111"
"1110",58,"synthetic",1,1,"0111"
"1111",0,"synthetic",1,1,"0111"
"0000",70,"original",1,1,"1111"
"0001",61,"original",1,1,"1111"
"0010",67,"original",1,1,"1111"
"0011",53,"original",1,1,"1111"
"0100",77,"original",1,1,"1111"
"0101",74,"original",1,1,"1111"
"0110",67,"original",1,1,"1111"
"0111",80,"original",1,1,"1111"
"1000",54,"original",1,1,"1111"
"1001",65,"original",1,1,"1111"
"1010",93,"original",1,1,"1111"
"1011",60,"original",1,1,"1111"
"1100",64,"original",1,1,"1111"
"1101",56,"original",1,1,"1111"
"1110",58,"original",1,1,"1111"
"1111",1,"original",1,1,"1111"
"0000",69,"synthetic",1,1,"1111"
"0001",61,"synthetic",1,1,"1111"
"0010",69,"synthetic",1,1,"1111"
"0011",54,"synthetic",1,1,"1111"
"0100",74,"synthetic",1,1,"1111"
"0101",73,"synthetic",1,1,"1111"
"0110",66,"synthetic",1,1,"1111"
"0111",79,"synthetic",1,1,"1111"
"1000",54,"synthetic",1,1,"1111"
"1001",64,"synthetic",1,1,"1111"
"1010",92,"synthetic",1,1,"1111"
"1011",63,"synthetic",1,1,"1111"
"1100",63,"synthetic",1,1,"1111"
"1101",57,"synthetic",1,1,"1111"
"1110",58,"synthetic",1,1,"1111"
"1111",0,"synthetic",1,1,"1111"
"0000",71,"original",1,1,"0000"
"0001",61,"original",1,1,"0000"
"0010",67,"original",1,1,"0000"
"0011",53,"original",1,1,"0000"
"0100",77,"original",1,1,"0000"
"0101",74,"original",1,1,"0000"
"0110",67,"original",1,1,"0000"
"0111",80,"original",1,1,"0000"
"1000",54,"original",1,1,"0000"
"1001",65,"original",1,1,"0000"
"1010",93,"original",1,1,"0000"
"1011",60,"original",1,1,"0000"
"1100",64,"original",1,1,"0000"
"1101",56,"original",1,1,"0000"
"1110",58,"original",1,1,"0000"
"1111",0,"original",1,1,"0000"
"0000",71,"synthetic",2,1,"0000"
"0001",61,"synthetic",2,1,"0000"
"0010",68,"synthetic",2,1,"0000"
"0011",54,"synthetic",2,1,"0000"
"0100",74,"synthetic",2,1,"0000"
"0101",74,"synthetic",2,1,"0000"
"0110",65,"synthetic",2,1,"0000"
"0111",80,"synthetic",2,1,"0000"
"1000",51,"synthetic",2,1,"0000"
"1001",64,"synthetic",2,1,"0000"
"1010",93,"synthetic",2,1,"0000"
"1011",60,"synthetic",2,1,"0000"
"1100",65,"synthetic",2,1,"0000"
"1101",57,"synthetic",2,1,"0000"
"1110",57,"synthetic",2,1,"0000"
"1111",1,"synthetic",2,1,"0000"
"0000",70,"original",1,1,"1000"
"0001",61,"original",1,1,"1000"
"0010",67,"original",1,1,"1000"
"0011",53,"original",1,1,"1000"
"0100",77,"original",1,1,"1000"
"0101",74,"original",1,1,"1000"
"0110",67,"original",1,1,"1000"
"0111",80,"original",1,1,"1000"
"1000",55,"original",1,1,"1000"
"1001",65,"original",1,1,"1000"
"1010",93,"original",1,1,"1000"
"1011",60,"original",1,1,"1000"
"1100",64,"original",1,1,"1000"
"1101",56,"original",1,1,"1000"
"1110",58,"original",1,1,"1000"
"1111",0,"original",1,1,"1000"
"0000",70,"synthetic",2,1,"1000"
"0001",60,"synthetic",2,1,"1000"
"0010",67,"synthetic",2,1,"1000"
"0011",53,"synthetic",2,1,"1000"
"0100",76,"synthetic",2,1,"1000"
"0101",74,"synthetic",2,1,"1000"
"0110",66,"synthetic",2,1,"1000"
"0111",77,"synthetic",2,1,"1000"
"1000",55,"synthetic",2,1,"1000"
"1001",63,"synthetic",2,1,"1000"
"1010",93,"synthetic",2,1,"1000"
"1011",61,"synthetic",2,1,"1000"
"1100",66,"synthetic",2,1,"1000"
"1101",56,"synthetic",2,1,"1000"
"1110",53,"synthetic",2,1,"1000"
"1111",-3,"synthetic",2,1,"1000"
"0000",70,"original",1,1,"0100"
"0001",61,"original",1,1,"0100"
"0010",67,"original",1,1,"0100"
"0011",53,"original",1,1,"0100"
"0100",78,"original",1,1,"0100"
"0101",74,"original",1,1,"0100"
"0110",67,"original",1,1,"0100"
"0111",80,"original",1,1,"0100"
"1000",54,"original",1,1,"0100"
"1001",65,"original",1,1,"0100"
"1010",93,"original",1,1,"0100"
"1011",60,"original",1,1,"0100"
"1100",64,"original",1,1,"0100"
"1101",56,"original",1,1,"0100"
"1110",58,"original",1,1,"0100"
"1111",0,"original",1,1,"0100"
"0000",70,"synthetic",2,1,"0100"
"0001",62,"synthetic",2,1,"0100"
"0010",67,"synthetic",2,1,"0100"
"0011",52,"synthetic",2,1,"0100"
"0100",77,"synthetic",2,1,"0100"
"0101",73,"synthetic",2,1,"0100"
"0110",68,"synthetic",2,1,"0100"
"0111",80,"synthetic",2,1,"0100"
"1000",57,"synthetic",2,1,"0100"
"1001",63,"synthetic",2,1,"0100"
"1010",93,"synthetic",2,1,"0100"
"1011",59,"synthetic",2,1,"0100"
"1100",66,"synthetic",2,1,"0100"
"1101",56,"synthetic",2,1,"0100"
"1110",58,"synthetic",2,1,"0100"
"1111",0,"synthetic",2,1,"0100"
"0000",70,"original",1,1,"1100"
"0001",61,"original",1,1,"1100"
"0010",67,"original",1,1,"1100"
"0011",53,"original",1,1,"1100"
"0100",77,"original",1,1,"1100"
"0101",74,"original",1,1,"1100"
"0110",67,"original",1,1,"1100"
"0111",80,"original",1,1,"1100"
"1000",54,"original",1,1,"1100"
"1001",65,"original",1,1,"1100"
"1010",93,"original",1,1,"1100"
"1011",60,"original",1,1,"1100"
"1100",65,"original",1,1,"1100"
"1101",56,"original",1,1,"1100"
"1110",58,"original",1,1,"1100"
"1111",0,"original",1,1,"1100"
"0000",69,"synthetic",2,1,"1100"
"0001",61,"synthetic",2,1,"1100"
"0010",65,"synthetic",2,1,"1100"
"0011",45,"synthetic",2,1,"1100"
"0100",78,"synthetic",2,1,"1100"
"0101",74,"synthetic",2,1,"1100"
"0110",67,"synthetic",2,1,"1100"
"0111",84,"synthetic",2,1,"1100"
"1000",57,"synthetic",2,1,"1100"
"1001",67,"synthetic",2,1,"1100"
"1010",93,"synthetic",2,1,"1100"
"1011",60,"synthetic",2,1,"1100"
"1100",62,"synthetic",2,1,"1100"
"1101",56,"synthetic",2,1,"1100"
"1110",60,"synthetic",2,1,"1100"
"1111",0,"synthetic",2,1,"1100"
"0000",70,"original",1,1,"0010"
"0001",61,"original",1,1,"0010"
"0010",68,"original",1,1,"0010"
"0011",53,"original",1,1,"0010"
"0100",77,"original",1,1,"0010"
"0101",74,"original",1,1,"0010"
"0110",67,"original",1,1,"0010"
"0111",80,"original",1,1,"0010"
"1000",54,"original",1,1,"0010"
"1001",65,"original",1,1,"0010"
"1010",93,"original",1,1,"0010"
"1011",60,"original",1,1,"0010"
"1100",64,"original",1,1,"0010"
"1101",56,"original",1,1,"0010"
"1110",58,"original",1,1,"0010"
"1111",0,"original",1,1,"0010"
"0000",72,"synthetic",2,1,"0010"
"0001",62,"synthetic",2,1,"0010"
"0010",67,"synthetic",2,1,"0010"
"0011",55,"synthetic",2,1,"0010"
"0100",80,"synthetic",2,1,"0010"
"0101",74,"synthetic",2,1,"0010"
"0110",67,"synthetic",2,1,"0010"
"0111",80,"synthetic",2,1,"0010"
"1000",54,"synthetic",2,1,"0010"
"1001",63,"synthetic",2,1,"0010"
"1010",92,"synthetic",2,1,"0010"
"1011",59,"synthetic",2,1,"0010"
"1100",64,"synthetic",2,1,"0010"
"1101",57,"synthetic",2,1,"0010"
"1110",58,"synthetic",2,1,"0010"
"1111",-1,"synthetic",2,1,"0010"
"0000",70,"original",1,1,"1010"
"0001",61,"original",1,1,"1010"
"0010",67,"original",1,1,"1010"
"0011",53,"original",1,1,"1010"
"0100",77,"original",1,1,"1010"
"0101",74,"original",1,1,"1010"
"0110",67,"original",1,1,"1010"
"0111",80,"original",1,1,"1010"
"1000",54,"original",1,1,"1010"
"1001",65,"original",1,1,"1010"
"1010",94,"original",1,1,"1010"
"1011",60,"original",1,1,"1010"
"1100",64,"original",1,1,"1010"
"1101",56,"original",1,1,"1010"
"1110",58,"original",1,1,"1010"
"1111",0,"original",1,1,"1010"
"0000",70,"synthetic",2,1,"1010"
"0001",58,"synthetic",2,1,"1010"
"0010",68,"synthetic",2,1,"1010"
"0011",52,"synthetic",2,1,"1010"
"0100",79,"synthetic",2,1,"1010"
"0101",73,"synthetic",2,1,"1010"
"0110",68,"synthetic",2,1,"1010"
"0111",80,"synthetic",2,1,"1010"
"1000",54,"synthetic",2,1,"1010"
"1001",65,"synthetic",2,1,"1010"
"1010",93,"synthetic",2,1,"1010"
"1011",61,"synthetic",2,1,"1010"
"1100",62,"synthetic",2,1,"1010"
"1101",58,"synthetic",2,1,"1010"
"1110",60,"synthetic",2,1,"1010"
"1111",1,"synthetic",2,1,"1010"
"0000",70,"original",1,1,"0110"
"0001",61,"original",1,1,"0110"
"0010",67,"original",1,1,"0110"
"0011",53,"original",1,1,"0110"
"0100",77,"original",1,1,"0110"
"0101",74,"original",1,1,"0110"
"0110",68,"original",1,1,"0110"
"0111",80,"original",1,1,"0110"
"1000",54,"original",1,1,"0110"
"1001",65,"original",1,1,"0110"
"1010",93,"original",1,1,"0110"
"1011",60,"original",1,1,"0110"
"1100",64,"original",1,1,"0110"
"1101",56,"original",1,1,"0110"
"1110",58,"original",1,1,"0110"
"1111",0,"original",1,1,"0110"
"0000",71,"synthetic",2,1,"0110"
"0001",60,"synthetic",2,1,"0110"
"0010",67,"synthetic",2,1,"0110"
"0011",53,"synthetic",2,1,"0110"
"0100",77,"synthetic",2,1,"0110"
"0101",75,"synthetic",2,1,"0110"
"0110",66,"synthetic",2,1,"0110"
"0111",80,"synthetic",2,1,"0110"
"1000",58,"synthetic",2,1,"0110"
"1001",65,"synthetic",2,1,"0110"
"1010",93,"synthetic",2,1,"0110"
"1011",61,"synthetic",2,1,"0110"
"1100",64,"synthetic",2,1,"0110"
"1101",54,"synthetic",2,1,"0110"
"1110",59,"synthetic",2,1,"0110"
"1111",0,"synthetic",2,1,"0110"
"0000",70,"original",1,1,"1110"
"0001",61,"original",1,1,"1110"
"0010",67,"original",1,1,"1110"
"0011",53,"original",1,1,"1110"
"0100",77,"original",1,1,"1110"
"0101",74,"original",1,1,"1110"
"0110",67,"original",1,1,"1110"
"0111",80,"original",1,1,"1110"
"1000",54,"original",1,1,"1110"
"1001",65,"original",1,1,"1110"
"1010",93,"original",1,1,"1110"
"1011",60,"original",1,1,"1110"
"1100",64,"original",1,1,"1110"
"1101",56,"original",1,1,"1110"
"1110",59,"original",1,1,"1110"
"1111",0,"original",1,1,"1110"
"0000",70,"synthetic",2,1,"1110"
"0001",62,"synthetic",2,1,"1110"
