"sex","age","placesize","region","edu","socprof","unempdur","income","marital","mmarr","ymarr","msepdiv","ysepdiv","ls","depress","trust","trustfam","trustneigh","sport","nofriend","smoke","nociga","alcabuse","alcsol","workab","wkabdur","wkabint","wkabintdur","emcc","englang","height","weight","eduspec","random_1","random_2"
"FEMALE",23,"RURAL AREAS","Wielkopolskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,1600,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",15,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",176,68,"healthcare","IV","CA"
"FEMALE",46,"URBAN 20,000-100,000","Podlaskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",NA,1700,"MARRIED",9,1990,NA,NA,"PLEASED",2,"ONE CAN`T BE TOO CAREFUL","YES",NA,"YES",15,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",156,60,"healthcare","DK","QC"
"FEMALE",27,"RURAL AREAS","Warminsko-mazurskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,NA,"MARRIED",7,2005,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",30,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",163,58,"healthcare","SB","XG"
"FEMALE",60,"RURAL AREAS","Malopolskie","POST-SECONDARY OR HIGHER","LONG-TERM SICK/DISABLED",24,600,"MARRIED",4,1975,NA,NA,"MOSTLY SATISFIED",3,"MOST PEOPLE CAN BE TRUSTED","YES","NO OPINION","YES",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",167,74,"healthcare","MQ","NK"
"FEMALE",58,"URBAN BELOW 20,000","Wielkopolskie","SECONDARY","LONG-TERM SICK/DISABLED",NA,1000,"MARRIED",10,1973,NA,NA,"MIXED",14,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",153,50,"healthcare","XC","XG"
"FEMALE",59,"RURAL AREAS","Slaskie","SECONDARY","RETIRED",24,1700,"WIDOWED",7,1973,4,1991,"MOSTLY SATISFIED",9,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",166,70,"healthcare","NS","MG"
"MALE",72,"URBAN 100,000-200,000","Pomorskie","SECONDARY","RETIRED",0,710,"WIDOWED",12,1962,1,2006,"PLEASED",14,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,67,"healthcare","TI","BR"
"MALE",28,"URBAN 500,000 AND OVER","Malopolskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,6000,"SINGLE",NA,NA,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",15,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",183,107,"healthcare","TI","MG"
"FEMALE",65,"URBAN 500,000 AND OVER","Wielkopolskie","SECONDARY","RETIRED",NA,2000,"MARRIED",7,1993,NA,NA,"MIXED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",164,89,"healthcare","IV","BT"
"FEMALE",41,"RURAL AREAS","Wielkopolskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",0,2000,"MARRIED",11,1990,NA,NA,"MOSTLY SATISFIED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",12,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",169,61,"healthcare","LP","KO"
"FEMALE",23,"RURAL AREAS","Swietokrzyskie","POST-SECONDARY OR HIGHER","UNEMPLOYED",7,NA,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",168,58,"healthcare","DK","KO"
"FEMALE",60,"RURAL AREAS","Podkarpackie","SECONDARY","RETIRED",0,700,"MARRIED",7,1974,NA,NA,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",152,59,"healthcare","MQ","KO"
"FEMALE",47,"RURAL AREAS","Wielkopolskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",0,2200,"MARRIED",4,1986,NA,NA,"PLEASED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",1,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,70,"healthcare","MY","BT"
"FEMALE",40,"RURAL AREAS","Warminsko-mazurskie","SECONDARY","OTHER ECONOMICALLY INACTIVE",NA,NA,"MARRIED",11,1993,NA,NA,"PLEASED",3,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",5,"YES",5,"NO","NO",NA,NA,"NO",NA,NA,"NONE",170,63,"healthcare","SO","DC"
"FEMALE",74,"RURAL AREAS","Malopolskie","SECONDARY",NA,NA,1281,"MARRIED",7,1955,NA,NA,"PLEASED",11,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",156,60,"healthcare","LW","NY"
"FEMALE",35,"RURAL AREAS","Dolnoslaskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,1800,"MARRIED",6,2002,NA,NA,"MIXED",7,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",5,"YES",7,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",164,60,"healthcare","TI","QC"
"FEMALE",44,"RURAL AREAS","Lubuskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,1400,"MARRIED",12,1989,NA,NA,"PLEASED",3,"IT`S DIFFICULT TO TELL","YES","YES","NO",1,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",167,98,"healthcare","IV","QC"
"FEMALE",56,"RURAL AREAS","Warminsko-mazurskie","SECONDARY","OTHER ECONOMICALLY INACTIVE",24,NA,"MARRIED",4,2007,NA,NA,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",5,"YES",12,"NO","NO","NO",NA,"NO",NA,NA,"NONE",163,56,"healthcare","SO","GI"
"FEMALE",54,"URBAN 200,000-500,000","Slaskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",0,2100,"SINGLE",NA,NA,NA,NA,"MIXED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",1,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,87,"healthcare","NS","BT"
"FEMALE",53,"URBAN 100,000-200,000","Lubelskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,2500,"MARRIED",7,1981,NA,NA,"MOSTLY SATISFIED",5,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",6,"YES",1,"NO","NO","YES","4","YES, TO EU COUNTRY","LESS THAN 1 YEAR","GERMANY","NONE",164,98,"healthcare","LW","XU"
"FEMALE",50,"RURAL AREAS","Lubelskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",NA,2500,"MARRIED",9,1988,NA,NA,"MIXED",6,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,98,"healthcare","LP","XG"
"FEMALE",53,"URBAN 100,000-200,000","Podkarpackie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,1860,"MARRIED",10,1981,NA,NA,"PLEASED",3,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",165,57,"healthcare","XC","UB"
"FEMALE",58,"URBAN 100,000-200,000","Warminsko-mazurskie","SECONDARY","RETIRED",0,1400,"MARRIED",2,1975,NA,NA,"MOSTLY SATISFIED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",5,"YES",15,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,59,"healthcare","LF","BR"
"FEMALE",36,"RURAL AREAS","Kujawsko-pomorskie","SECONDARY","FARMER",NA,NA,"MARRIED",6,1997,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",170,60,"healthcare","DU","UB"
"FEMALE",68,"URBAN 500,000 AND OVER","Dolnoslaskie","SECONDARY","RETIRED",0,1200,"WIDOWED",6,1980,6,2004,"MIXED",8,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",150,56,"healthcare","SO","DC"
"FEMALE",43,"URBAN 20,000-100,000","Mazowieckie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",0,1500,"MARRIED",10,1990,NA,NA,"PLEASED",NA,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",NA,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",154,49,"healthcare","DK","BR"
"FEMALE",64,"URBAN 200,000-500,000","Mazowieckie","POST-SECONDARY OR HIGHER","RETIRED",0,2100,"MARRIED",3,1979,NA,NA,"PLEASED",12,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",159,68,"healthcare","OM","YH"
"FEMALE",40,"URBAN 200,000-500,000","Slaskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",0,NA,"MARRIED",9,1996,NA,NA,"MOSTLY SATISFIED",8,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"YES",5,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,64,"healthcare","FR","MG"
"FEMALE",26,"RURAL AREAS","Podkarpackie","POST-SECONDARY OR HIGHER","UNEMPLOYED",14,NA,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",1,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",2,"NO",NA,"NO","NO","YES","9","NO",NA,NA,"ACTIVE",165,53,"healthcare","SO","OE"
"FEMALE",36,"URBAN BELOW 20,000","Warminsko-mazurskie","SECONDARY","UNEMPLOYED",13,NA,"MARRIED",6,1996,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",5,"NO",NA,"NO","NO",NA,NA,"NO",NA,NA,"PASSIVE",164,70,"healthcare","AA","HW"
"MALE",23,"URBAN 100,000-200,000","Pomorskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,1600,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",9,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",182,87,"healthcare","SO","HW"
"FEMALE",46,"URBAN 20,000-100,000","Kujawsko-pomorskie","POST-SECONDARY OR HIGHER","SELF-EMPLOYED",NA,5000,"DIVORCED",7,1994,7,2005,"MOSTLY SATISFIED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",161,80,"healthcare","SB","BD"
"FEMALE",57,"RURAL AREAS","Dolnoslaskie","POST-SECONDARY OR HIGHER","LONG-TERM SICK/DISABLED",0,800,"MARRIED",10,1977,NA,NA,"UNHAPPY",15,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",165,98,"healthcare","AA","ST"
"FEMALE",60,"URBAN 100,000-200,000","Warminsko-mazurskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",NA,2000,"MARRIED",12,1970,NA,NA,"PLEASED",8,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",165,66,"healthcare","NS","YH"
"MALE",44,"RURAL AREAS","Swietokrzyskie","POST-SECONDARY OR HIGHER","PUPIL OR STUDENT",NA,2400,"MARRIED",6,1991,NA,NA,"PLEASED",1,"IT`S DIFFICULT TO TELL","YES","YES","NO",15,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",184,87,"healthcare","OM","HW"
"FEMALE",54,"URBAN BELOW 20,000","Lubelskie","POST-SECONDARY OR HIGHER","OTHER ECONOMICALLY INACTIVE",0,NA,"MARRIED",4,1975,NA,NA,"PLEASED",10,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",20,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,56,"healthcare","HL","HW"
"FEMALE",28,"URBAN 100,000-200,000","Mazowieckie","POST-SECONDARY OR HIGHER","UNEMPLOYED",17,2800,"MARRIED",8,2004,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",164,62,"healthcare","SO","NK"
"FEMALE",37,"URBAN 200,000-500,000","Slaskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",0,2000,"DIVORCED",4,1993,4,2004,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",1,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",156,57,"healthcare","FR","NY"
"FEMALE",71,"URBAN 500,000 AND OVER","Mazowieckie","POST-SECONDARY OR HIGHER","RETIRED",0,2400,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"YES",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,58,"environmental protection","IV","KO"
"FEMALE",25,"URBAN 20,000-100,000","Slaskie","POST-SECONDARY OR HIGHER","PUPIL OR STUDENT",0,NA,"MARRIED",8,2009,NA,NA,"MOSTLY SATISFIED",6,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION","YES",1,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",168,55,"environmental protection","LP","UB"
"MALE",65,"URBAN 500,000 AND OVER","Lodzkie","POST-SECONDARY OR HIGHER","RETIRED",0,3500,"MARRIED",8,1970,NA,NA,"PLEASED",10,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",10,"YES",40,"YES","YES","NO",NA,"NO",NA,NA,"ACTIVE",165,68,"environmental protection","DK","MG"
"MALE",66,"URBAN 20,000-100,000","Slaskie","SECONDARY","LONG-TERM SICK/DISABLED",24,900,"MARRIED",11,1962,NA,NA,"PLEASED",3,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",165,75,"environmental protection","DU","KO"
"MALE",27,"RURAL AREAS","Malopolskie","POST-SECONDARY OR HIGHER","FARMER",NA,NA,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",176,71,"environmental protection","YP","NY"
"FEMALE",49,"URBAN 100,000-200,000","Slaskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,NA,"WIDOWED",NA,NA,NA,NA,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",162,98,"environmental protection","UC","XG"
"FEMALE",28,"RURAL AREAS","Wielkopolskie","POST-SECONDARY OR HIGHER","OTHER ECONOMICALLY INACTIVE",12,NA,"MARRIED",4,2007,NA,NA,"PLEASED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",160,60,"environmental protection","SO","BD"
"FEMALE",30,"URBAN 500,000 AND OVER","Mazowieckie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,3000,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",170,60,"environmental protection","SO","WS"
"MALE",33,"URBAN 500,000 AND OVER","Mazowieckie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,3000,"MARRIED",12,2002,NA,NA,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"NO",NA,"YES","NO","NO",NA,"NO",NA,NA,"ACTIVE",176,76,"environmental protection","YP","UJ"
"FEMALE",24,"URBAN 500,000 AND OVER","Malopolskie","POST-SECONDARY OR HIGHER","PUPIL OR STUDENT",NA,500,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",3,"NO",NA,"NO","NO",NA,NA,"NO",NA,NA,"ACTIVE",155,57,"environmental protection","SO","NY"
"MALE",25,"RURAL AREAS","Zachodnio-pomorskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,2100,"SINGLE",NA,NA,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",10,"YES",5,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",190,94,"environmental protection","DK","CA"
"MALE",31,"RURAL AREAS","Mazowieckie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,1800,"MARRIED",10,2010,NA,NA,"PLEASED",0,"IT`S DIFFICULT TO TELL","YES","YES","YES",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",178,75,"environmental protection","SB","BD"
"FEMALE",42,"URBAN 500,000 AND OVER","Wielkopolskie","POST-SECONDARY OR HIGHER","RETIRED",NA,3000,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",5,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",5,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",180,110,"environmental protection","LV","DC"
"FEMALE",27,"RURAL AREAS","Slaskie","POST-SECONDARY OR HIGHER","UNEMPLOYED",8,NA,"MARRIED",8,2009,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","NO","NO OPINION","NO",15,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",162,52,"environmental protection","AA","MG"
"MALE",36,"URBAN 20,000-100,000","Lubelskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,2000,"DIVORCED",NA,NA,NA,NA,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",174,110,"environmental protection","AA","KO"
"MALE",35,"RURAL AREAS","Mazowieckie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,2000,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"YES",15,"NO","NO","NO",NA,"NO",NA,NA,"NONE",172,71,"environmental protection","TI","YH"
"FEMALE",26,"URBAN BELOW 20,000","Slaskie","SECONDARY","PUPIL OR STUDENT",24,NA,"MARRIED",9,2004,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",160,54,"environmental protection","UC","WS"
"MALE",58,"RURAL AREAS","Swietokrzyskie","POST-SECONDARY OR HIGHER","SELF-EMPLOYED",0,NA,"MARRIED",8,1978,NA,NA,"DELIGHTED",0,"MOST PEOPLE CAN BE TRUSTED","YES","NO OPINION","NO",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",182,82,"environmental protection","OQ","GI"
"FEMALE",26,"URBAN BELOW 20,000","Lubelskie","POST-SECONDARY OR HIGHER","UNEMPLOYED",6,NA,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",3,"NO",NA,"NO","NO","YES","9","YES, TO NON-EU COUNTRY","IT DEPENDS","CANADA","ACTIVE",168,55,"environmental protection","SB","YH"
"FEMALE",24,"URBAN BELOW 20,000","Swietokrzyskie","POST-SECONDARY OR HIGHER","UNEMPLOYED",12,NA,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",7,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",165,65,"environmental protection","UC","HF"
"MALE",30,"URBAN 100,000-200,000","Slaskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,2500,"MARRIED",5,2008,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",169,82,"environmental protection","IV","BT"
"MALE",41,"URBAN 200,000-500,000","Opolskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,5000,"MARRIED",7,1991,NA,NA,"PLEASED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",1,"NO",NA,"YES","NO","NO",NA,"NO",NA,NA,"ACTIVE",170,80,"environmental protection","AA","DC"
"MALE",38,"URBAN 100,000-200,000","Podlaskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",NA,1600,"MARRIED",10,1996,NA,NA,"MIXED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",20,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",180,100,"environmental protection","MY","ST"
"MALE",25,"URBAN BELOW 20,000","Zachodnio-pomorskie","POST-SECONDARY OR HIGHER","UNEMPLOYED",NA,NA,"SINGLE",NA,NA,NA,NA,"MOSTLY DISSATISFIED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",0,"NO",NA,"NO","NO",NA,NA,"YES, TO EU COUNTRY","IT DEPENDS",NA,"ACTIVE",186,80,"economy and administration","YP","HF"
"FEMALE",31,"RURAL AREAS","Lubelskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",NA,1050,"DIVORCED",7,2004,9,2009,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",5,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",155,63,"economy and administration","WR","TT"
"MALE",46,"URBAN 500,000 AND OVER","Mazowieckie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",NA,3500,"MARRIED",10,1985,NA,NA,"PLEASED",0,"IT`S DIFFICULT TO TELL","YES","YES","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",172,80,"economy and administration","MQ","XU"
"FEMALE",36,"URBAN 500,000 AND OVER","Lodzkie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,1500,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"MOST PEOPLE CAN BE TRUSTED","YES","NO","YES",30,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,56,"economy and administration","OJ","OE"
"FEMALE",37,"URBAN 100,000-200,000","Zachodnio-pomorskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",NA,4200,"DE FACTO SEPARATED",6,1997,NA,2009,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",164,60,"economy and administration","LW","GI"
"FEMALE",33,"URBAN BELOW 20,000","Lubuskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",1,1400,"MARRIED",6,1999,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",165,53,"economy and administration","NS","ST"
"FEMALE",36,"URBAN 100,000-200,000","Pomorskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",NA,1500,"MARRIED",8,1997,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",NA,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",164,57,"economy and administration","MQ","BT"
"FEMALE",25,"URBAN 100,000-200,000","Mazowieckie","POST-SECONDARY OR HIGHER","PUPIL OR STUDENT",6,750,"MARRIED",8,2007,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",5,"NO",NA,"NO","NO","NO",NA,NA,NA,NA,"PASSIVE",156,56,"economy and administration","HL","CA"
"FEMALE",30,"RURAL AREAS","Wielkopolskie","SECONDARY","OTHER ECONOMICALLY INACTIVE",24,NA,"MARRIED",11,2004,NA,NA,"DELIGHTED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",172,75,"economy and administration","SB","DC"
"FEMALE",73,"URBAN 20,000-100,000","Mazowieckie","VOCATIONAL/GRAMMAR","RETIRED",0,1200,"WIDOWED",9,1957,2,2001,"PLEASED",6,"ONE CAN`T BE TOO CAREFUL","NO OPINION","YES","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,70,"economy and administration","OJ","KO"
"FEMALE",42,"URBAN BELOW 20,000","Swietokrzyskie","VOCATIONAL/GRAMMAR","UNEMPLOYED",NA,600,"DIVORCED",10,1988,4,2008,"MOSTLY SATISFIED",5,"ONE CAN`T BE TOO CAREFUL","NO","NO","YES",3,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",150,60,"economy and administration","TJ","XG"
"FEMALE",31,"RURAL AREAS","Zachodnio-pomorskie","POST-SECONDARY OR HIGHER","OTHER ECONOMICALLY INACTIVE",NA,NA,"MARRIED",9,2006,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",15,"NO",NA,"NO","NO",NA,NA,"NO",NA,NA,"PASSIVE",160,74,"economy and administration","YP","CD"
"FEMALE",27,"RURAL AREAS","Podkarpackie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",18,1200,"MARRIED",6,2006,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",172,75,"economy and administration","MQ","NK"
"FEMALE",74,"URBAN 20,000-100,000","Lubelskie","SECONDARY","RETIRED",NA,1650,"MARRIED",11,1961,NA,NA,"MOSTLY SATISFIED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",156,85,"economy and administration","XC","MG"
"FEMALE",78,"URBAN 500,000 AND OVER","Malopolskie","POST-SECONDARY OR HIGHER","RETIRED",NA,1600,"SINGLE",NA,NA,NA,NA,"PLEASED",8,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",158,57,"economy and administration","FR","WS"
