sex,age,income,edu
FEMALE,29.0,,POST-SECONDARY OR HIGHER
MALE,50.0,1456.0,SECONDARY
MALE,84.0,1472.0,PRIMARY/NO EDUCATION
MALE,37.0,4456.0,PRIMARY/NO EDUCATION
MALE,60.0,1014.0,SECONDARY
FEMALE,26.0,1252.0,POST-SECONDARY OR HIGHER
FEMALE,55.0,,VOCATIONAL/GRAMMAR
FEMALE,18.0,,VOCATIONAL/GRAMMAR
FEMALE,41.0,640.0,SECONDARY
FEMALE,43.0,186.0,PRIMARY/NO EDUCATION
MALE,26.0,2610.0,VOCATIONAL/GRAMMAR
FEMALE,63.0,,VOCATIONAL/GRAMMAR
FEMALE,19.0,525.0,VOCATIONAL/GRAMMAR
MALE,54.0,2980.0,SECONDARY
FEMALE,21.0,793.0,SECONDARY
FEMALE,32.0,1296.0,VOCATIONAL/GRAMMAR
FEMALE,67.0,3590.0,SECONDARY
FEMALE,53.0,2923.0,SECONDARY
FEMALE,63.0,,SECONDARY
FEMALE,37.0,2204.0,VOCATIONAL/GRAMMAR
MALE,33.0,1615.0,POST-SECONDARY OR HIGHER
FEMALE,46.0,-5.0,PRIMARY/NO EDUCATION
MALE,46.0,933.0,POST-SECONDARY OR HIGHER
MALE,41.0,1082.0,PRIMARY/NO EDUCATION
FEMALE,81.0,1989.0,PRIMARY/NO EDUCATION
MALE,24.0,1236.0,SECONDARY
MALE,40.0,3813.0,POST-SECONDARY OR HIGHER
FEMALE,65.0,1116.0,VOCATIONAL/GRAMMAR
FEMALE,48.0,2339.0,SECONDARY
MALE,26.0,1418.0,POST-SECONDARY OR HIGHER
FEMALE,18.0,762.0,VOCATIONAL/GRAMMAR
MALE,80.0,1459.0,PRIMARY/NO EDUCATION
MALE,34.0,,POST-SECONDARY OR HIGHER
MALE,49.0,582.0,VOCATIONAL/GRAMMAR
FEMALE,47.0,,PRIMARY/NO EDUCATION
FEMALE,65.0,362.0,POST-SECONDARY OR HIGHER
FEMALE,39.0,2388.0,POST-SECONDARY OR HIGHER
MALE,24.0,1088.0,VOCATIONAL/GRAMMAR
FEMALE,59.0,123.0,SECONDARY
FEMALE,41.0,696.0,POST-SECONDARY OR HIGHER
MALE,38.0,1162.0,PRIMARY/NO EDUCATION
MALE,34.0,3084.0,VOCATIONAL/GRAMMAR
MALE,38.0,1166.0,POST-SECONDARY OR HIGHER
MALE,45.0,1464.0,SECONDARY
MALE,67.0,2456.0,PRIMARY/NO EDUCATION
MALE,24.0,834.0,SECONDARY
FEMALE,44.0,362.0,VOCATIONAL/GRAMMAR
MALE,73.0,1450.0,PRIMARY/NO EDUCATION
FEMALE,47.0,659.0,VOCATIONAL/GRAMMAR
FEMALE,20.0,82.0,SECONDARY
FEMALE,33.0,915.0,POST-SECONDARY OR HIGHER
MALE,67.0,1324.0,PRIMARY/NO EDUCATION
FEMALE,18.0,117.0,VOCATIONAL/GRAMMAR
FEMALE,49.0,446.0,VOCATIONAL/GRAMMAR
FEMALE,51.0,92.0,VOCATIONAL/GRAMMAR
MALE,28.0,2739.0,POST-SECONDARY OR HIGHER
FEMALE,20.0,,PRIMARY/NO EDUCATION
FEMALE,37.0,2668.0,VOCATIONAL/GRAMMAR
FEMALE,55.0,1890.0,SECONDARY
MALE,22.0,,VOCATIONAL/GRAMMAR
MALE,35.0,2791.0,VOCATIONAL/GRAMMAR
MALE,32.0,2344.0,POST-SECONDARY OR HIGHER
FEMALE,74.0,40.0,PRIMARY/NO EDUCATION
MALE,64.0,892.0,SECONDARY
FEMALE,16.0,,VOCATIONAL/GRAMMAR
MALE,53.0,2371.0,VOCATIONAL/GRAMMAR
MALE,89.0,1159.0,SECONDARY
FEMALE,37.0,387.0,POST-SECONDARY OR HIGHER
FEMALE,51.0,1225.0,SECONDARY
FEMALE,25.0,6072.0,SECONDARY
FEMALE,18.0,,VOCATIONAL/GRAMMAR
FEMALE,74.0,805.0,PRIMARY/NO EDUCATION
FEMALE,76.0,1534.0,PRIMARY/NO EDUCATION
MALE,39.0,550.0,SECONDARY
MALE,24.0,573.0,SECONDARY
FEMALE,52.0,1538.0,PRIMARY/NO EDUCATION
FEMALE,46.0,880.0,POST-SECONDARY OR HIGHER
FEMALE,37.0,1998.0,SECONDARY
MALE,35.0,1777.0,VOCATIONAL/GRAMMAR
MALE,66.0,991.0,VOCATIONAL/GRAMMAR
FEMALE,23.0,,VOCATIONAL/GRAMMAR
FEMALE,65.0,2413.0,SECONDARY
FEMALE,38.0,2925.0,SECONDARY
FEMALE,38.0,4610.0,POST-SECONDARY OR HIGHER
MALE,46.0,718.0,VOCATIONAL/GRAMMAR
FEMALE,21.0,,SECONDARY
FEMALE,17.0,,VOCATIONAL/GRAMMAR
MALE,21.0,,SECONDARY
MALE,66.0,1409.0,VOCATIONAL/GRAMMAR
FEMALE,34.0,2083.0,POST-SECONDARY OR HIGHER
MALE,60.0,1547.0,POST-SECONDARY OR HIGHER
MALE,30.0,7488.0,PRIMARY/NO EDUCATION
MALE,48.0,2646.0,POST-SECONDARY OR HIGHER
FEMALE,73.0,1047.0,POST-SECONDARY OR HIGHER
MALE,55.0,2063.0,SECONDARY
FEMALE,90.0,832.0,PRIMARY/NO EDUCATION
MALE,60.0,1212.0,SECONDARY
FEMALE,57.0,384.0,VOCATIONAL/GRAMMAR
MALE,36.0,2057.0,VOCATIONAL/GRAMMAR
MALE,61.0,1539.0,PRIMARY/NO EDUCATION
FEMALE,20.0,1341.0,POST-SECONDARY OR HIGHER
FEMALE,53.0,1055.0,VOCATIONAL/GRAMMAR
MALE,52.0,2776.0,VOCATIONAL/GRAMMAR
MALE,73.0,1199.0,PRIMARY/NO EDUCATION
FEMALE,28.0,,SECONDARY
MALE,54.0,733.0,POST-SECONDARY OR HIGHER
MALE,25.0,2106.0,VOCATIONAL/GRAMMAR
FEMALE,63.0,1871.0,SECONDARY
MALE,17.0,,VOCATIONAL/GRAMMAR
FEMALE,30.0,1503.0,SECONDARY
FEMALE,27.0,828.0,POST-SECONDARY OR HIGHER
MALE,39.0,2530.0,PRIMARY/NO EDUCATION
FEMALE,29.0,,VOCATIONAL/GRAMMAR
FEMALE,51.0,1015.0,VOCATIONAL/GRAMMAR
FEMALE,51.0,757.0,SECONDARY
FEMALE,28.0,1494.0,SECONDARY
MALE,58.0,988.0,SECONDARY
FEMALE,35.0,1260.0,SECONDARY
FEMALE,58.0,1823.0,SECONDARY
FEMALE,41.0,2342.0,SECONDARY
FEMALE,72.0,1291.0,VOCATIONAL/GRAMMAR
MALE,65.0,1376.0,PRIMARY/NO EDUCATION
MALE,56.0,2338.0,SECONDARY
MALE,73.0,1438.0,SECONDARY
FEMALE,69.0,1536.0,PRIMARY/NO EDUCATION
MALE,40.0,,PRIMARY/NO EDUCATION
FEMALE,29.0,113.0,POST-SECONDARY OR HIGHER
FEMALE,60.0,200.0,PRIMARY/NO EDUCATION
FEMALE,43.0,689.0,SECONDARY
FEMALE,68.0,669.0,POST-SECONDARY OR HIGHER
FEMALE,83.0,1407.0,PRIMARY/NO EDUCATION
FEMALE,74.0,2169.0,PRIMARY/NO EDUCATION
MALE,76.0,676.0,PRIMARY/NO EDUCATION
FEMALE,84.0,1173.0,PRIMARY/NO EDUCATION
MALE,59.0,873.0,POST-SECONDARY OR HIGHER
MALE,60.0,1374.0,VOCATIONAL/GRAMMAR
MALE,60.0,190.0,PRIMARY/NO EDUCATION
FEMALE,50.0,480.0,POST-SECONDARY OR HIGHER
FEMALE,52.0,4442.0,SECONDARY
MALE,34.0,1904.0,POST-SECONDARY OR HIGHER
MALE,28.0,2117.0,POST-SECONDARY OR HIGHER
FEMALE,28.0,300.0,POST-SECONDARY OR HIGHER
FEMALE,25.0,69.0,SECONDARY
FEMALE,61.0,1481.0,VOCATIONAL/GRAMMAR
MALE,57.0,5472.0,SECONDARY
MALE,37.0,,POST-SECONDARY OR HIGHER
FEMALE,20.0,218.0,VOCATIONAL/GRAMMAR
MALE,79.0,2041.0,PRIMARY/NO EDUCATION
FEMALE,63.0,100.0,VOCATIONAL/GRAMMAR
FEMALE,35.0,583.0,POST-SECONDARY OR HIGHER
FEMALE,27.0,356.0,SECONDARY
FEMALE,38.0,1099.0,POST-SECONDARY OR HIGHER
MALE,18.0,,VOCATIONAL/GRAMMAR
FEMALE,20.0,738.0,POST-SECONDARY OR HIGHER
FEMALE,59.0,1455.0,SECONDARY
FEMALE,39.0,3068.0,PRIMARY/NO EDUCATION
FEMALE,51.0,1438.0,POST-SECONDARY OR HIGHER
MALE,68.0,4576.0,VOCATIONAL/GRAMMAR
FEMALE,76.0,1515.0,SECONDARY
FEMALE,17.0,248.0,VOCATIONAL/GRAMMAR
FEMALE,67.0,3129.0,PRIMARY/NO EDUCATION
FEMALE,38.0,1125.0,VOCATIONAL/GRAMMAR
FEMALE,39.0,,VOCATIONAL/GRAMMAR
FEMALE,75.0,1395.0,SECONDARY
MALE,35.0,4272.0,VOCATIONAL/GRAMMAR
MALE,66.0,1170.0,PRIMARY/NO EDUCATION
MALE,63.0,3393.0,PRIMARY/NO EDUCATION
FEMALE,56.0,86.0,VOCATIONAL/GRAMMAR
MALE,58.0,1849.0,VOCATIONAL/GRAMMAR
FEMALE,51.0,1636.0,PRIMARY/NO EDUCATION
FEMALE,51.0,1843.0,VOCATIONAL/GRAMMAR
MALE,64.0,254.0,PRIMARY/NO EDUCATION
MALE,47.0,7258.0,VOCATIONAL/GRAMMAR
MALE,32.0,2053.0,VOCATIONAL/GRAMMAR
FEMALE,64.0,1466.0,VOCATIONAL/GRAMMAR
MALE,63.0,1281.0,SECONDARY
FEMALE,79.0,876.0,PRIMARY/NO EDUCATION
FEMALE,73.0,992.0,PRIMARY/NO EDUCATION
MALE,47.0,,SECONDARY
MALE,62.0,,SECONDARY
MALE,47.0,229.0,VOCATIONAL/GRAMMAR
MALE,39.0,,POST-SECONDARY OR HIGHER
FEMALE,44.0,242.0,SECONDARY
MALE,35.0,,SECONDARY
FEMALE,64.0,575.0,PRIMARY/NO EDUCATION
FEMALE,60.0,1128.0,SECONDARY
FEMALE,89.0,843.0,PRIMARY/NO EDUCATION
FEMALE,25.0,,SECONDARY
MALE,79.0,549.0,PRIMARY/NO EDUCATION
FEMALE,39.0,2574.0,VOCATIONAL/GRAMMAR
MALE,26.0,,PRIMARY/NO EDUCATION
FEMALE,23.0,,SECONDARY
MALE,24.0,785.0,POST-SECONDARY OR HIGHER
MALE,32.0,,SECONDARY
FEMALE,74.0,811.0,PRIMARY/NO EDUCATION
MALE,46.0,3049.0,VOCATIONAL/GRAMMAR
FEMALE,34.0,401.0,SECONDARY
MALE,24.0,205.0,SECONDARY
FEMALE,75.0,2516.0,PRIMARY/NO EDUCATION
FEMALE,17.0,155.0,VOCATIONAL/GRAMMAR
MALE,19.0,221.0,VOCATIONAL/GRAMMAR
MALE,26.0,843.0,PRIMARY/NO EDUCATION
MALE,68.0,1486.0,VOCATIONAL/GRAMMAR
MALE,70.0,170.0,POST-SECONDARY OR HIGHER
FEMALE,28.0,846.0,VOCATIONAL/GRAMMAR
FEMALE,66.0,1186.0,SECONDARY
MALE,30.0,2497.0,VOCATIONAL/GRAMMAR
FEMALE,54.0,275.0,SECONDARY
FEMALE,25.0,1493.0,POST-SECONDARY OR HIGHER
FEMALE,84.0,1486.0,PRIMARY/NO EDUCATION
FEMALE,47.0,1553.0,VOCATIONAL/GRAMMAR
MALE,63.0,1311.0,PRIMARY/NO EDUCATION
FEMALE,27.0,1494.0,POST-SECONDARY OR HIGHER
MALE,46.0,2765.0,VOCATIONAL/GRAMMAR
FEMALE,54.0,486.0,POST-SECONDARY OR HIGHER
MALE,33.0,5281.0,POST-SECONDARY OR HIGHER
FEMALE,54.0,1562.0,PRIMARY/NO EDUCATION
FEMALE,45.0,2328.0,POST-SECONDARY OR HIGHER
FEMALE,46.0,1583.0,VOCATIONAL/GRAMMAR
FEMALE,39.0,1539.0,VOCATIONAL/GRAMMAR
FEMALE,19.0,166.0,SECONDARY
FEMALE,39.0,,VOCATIONAL/GRAMMAR
MALE,45.0,761.0,SECONDARY
FEMALE,21.0,51.0,POST-SECONDARY OR HIGHER
FEMALE,64.0,1014.0,PRIMARY/NO EDUCATION
MALE,18.0,,VOCATIONAL/GRAMMAR
FEMALE,79.0,626.0,PRIMARY/NO EDUCATION
FEMALE,20.0,791.0,SECONDARY
FEMALE,47.0,4887.0,SECONDARY
MALE,33.0,4235.0,POST-SECONDARY OR HIGHER
MALE,45.0,1967.0,VOCATIONAL/GRAMMAR
MALE,62.0,2701.0,SECONDARY
FEMALE,44.0,948.0,VOCATIONAL/GRAMMAR
MALE,54.0,992.0,PRIMARY/NO EDUCATION
FEMALE,36.0,641.0,SECONDARY
MALE,84.0,835.0,PRIMARY/NO EDUCATION
MALE,49.0,2246.0,SECONDARY
MALE,50.0,2662.0,SECONDARY
MALE,67.0,537.0,VOCATIONAL/GRAMMAR
FEMALE,51.0,1460.0,SECONDARY
MALE,42.0,489.0,SECONDARY
FEMALE,24.0,186.0,SECONDARY
MALE,23.0,2150.0,POST-SECONDARY OR HIGHER
FEMALE,27.0,1318.0,SECONDARY
MALE,28.0,727.0,POST-SECONDARY OR HIGHER
MALE,72.0,2628.0,SECONDARY
FEMALE,19.0,,VOCATIONAL/GRAMMAR
MALE,52.0,821.0,VOCATIONAL/GRAMMAR
FEMALE,32.0,931.0,PRIMARY/NO EDUCATION
FEMALE,57.0,1567.0,SECONDARY
FEMALE,28.0,501.0,POST-SECONDARY OR HIGHER
FEMALE,70.0,1126.0,VOCATIONAL/GRAMMAR
FEMALE,17.0,,VOCATIONAL/GRAMMAR
MALE,52.0,1343.0,VOCATIONAL/GRAMMAR
FEMALE,73.0,1059.0,POST-SECONDARY OR HIGHER
MALE,82.0,887.0,SECONDARY
FEMALE,33.0,469.0,PRIMARY/NO EDUCATION
FEMALE,32.0,3124.0,POST-SECONDARY OR HIGHER
MALE,61.0,53.0,VOCATIONAL/GRAMMAR
FEMALE,70.0,294.0,PRIMARY/NO EDUCATION
FEMALE,22.0,1169.0,SECONDARY
MALE,36.0,2878.0,SECONDARY
MALE,68.0,751.0,PRIMARY/NO EDUCATION
MALE,74.0,1467.0,SECONDARY
FEMALE,63.0,2368.0,POST-SECONDARY OR HIGHER
FEMALE,34.0,371.0,POST-SECONDARY OR HIGHER
FEMALE,33.0,3522.0,VOCATIONAL/GRAMMAR
FEMALE,43.0,2199.0,SECONDARY
FEMALE,50.0,2568.0,VOCATIONAL/GRAMMAR
FEMALE,51.0,1124.0,SECONDARY
MALE,51.0,129.0,SECONDARY
FEMALE,71.0,1672.0,PRIMARY/NO EDUCATION
FEMALE,62.0,1422.0,POST-SECONDARY OR HIGHER
MALE,21.0,1607.0,PRIMARY/NO EDUCATION
FEMALE,20.0,2155.0,SECONDARY
MALE,18.0,,VOCATIONAL/GRAMMAR
FEMALE,59.0,2247.0,SECONDARY
MALE,36.0,3944.0,VOCATIONAL/GRAMMAR
FEMALE,50.0,3060.0,POST-SECONDARY OR HIGHER
FEMALE,20.0,,SECONDARY
FEMALE,30.0,2240.0,VOCATIONAL/GRAMMAR
FEMALE,54.0,2355.0,PRIMARY/NO EDUCATION
FEMALE,74.0,1902.0,PRIMARY/NO EDUCATION
FEMALE,53.0,179.0,VOCATIONAL/GRAMMAR
FEMALE,18.0,82.0,VOCATIONAL/GRAMMAR
MALE,58.0,112.0,PRIMARY/NO EDUCATION
MALE,59.0,923.0,PRIMARY/NO EDUCATION
FEMALE,47.0,1091.0,SECONDARY
FEMALE,50.0,2048.0,SECONDARY
MALE,24.0,,SECONDARY
FEMALE,60.0,876.0,SECONDARY
FEMALE,45.0,601.0,VOCATIONAL/GRAMMAR
FEMALE,47.0,2241.0,VOCATIONAL/GRAMMAR
FEMALE,67.0,2414.0,VOCATIONAL/GRAMMAR
MALE,69.0,319.0,SECONDARY
MALE,80.0,1007.0,SECONDARY
FEMALE,20.0,,SECONDARY
FEMALE,21.0,757.0,POST-SECONDARY OR HIGHER
FEMALE,80.0,1410.0,PRIMARY/NO EDUCATION
FEMALE,26.0,2803.0,POST-SECONDARY OR HIGHER
FEMALE,30.0,1228.0,SECONDARY
MALE,62.0,2464.0,VOCATIONAL/GRAMMAR
FEMALE,75.0,1075.0,SECONDARY
FEMALE,21.0,1427.0,SECONDARY
FEMALE,78.0,1646.0,PRIMARY/NO EDUCATION
FEMALE,75.0,1070.0,PRIMARY/NO EDUCATION
MALE,23.0,1435.0,POST-SECONDARY OR HIGHER
FEMALE,19.0,,VOCATIONAL/GRAMMAR
FEMALE,71.0,394.0,PRIMARY/NO EDUCATION
MALE,29.0,536.0,SECONDARY
FEMALE,24.0,,POST-SECONDARY OR HIGHER
MALE,32.0,317.0,POST-SECONDARY OR HIGHER
FEMALE,88.0,865.0,PRIMARY/NO EDUCATION
MALE,20.0,,PRIMARY/NO EDUCATION
MALE,45.0,2116.0,PRIMARY/NO EDUCATION
MALE,48.0,2002.0,SECONDARY
MALE,62.0,486.0,PRIMARY/NO EDUCATION
FEMALE,51.0,822.0,VOCATIONAL/GRAMMAR
FEMALE,57.0,14.0,POST-SECONDARY OR HIGHER
MALE,56.0,735.0,PRIMARY/NO EDUCATION
MALE,60.0,3104.0,SECONDARY
FEMALE,28.0,401.0,SECONDARY
FEMALE,53.0,321.0,POST-SECONDARY OR HIGHER
FEMALE,29.0,871.0,SECONDARY
MALE,59.0,1460.0,PRIMARY/NO EDUCATION
FEMALE,26.0,,SECONDARY
MALE,28.0,1420.0,POST-SECONDARY OR HIGHER
FEMALE,41.0,2919.0,SECONDARY
FEMALE,48.0,634.0,SECONDARY
MALE,92.0,1188.0,PRIMARY/NO EDUCATION
FEMALE,37.0,1460.0,VOCATIONAL/GRAMMAR
FEMALE,28.0,3333.0,PRIMARY/NO EDUCATION
FEMALE,34.0,,POST-SECONDARY OR HIGHER
MALE,64.0,2448.0,POST-SECONDARY OR HIGHER
MALE,46.0,5233.0,VOCATIONAL/GRAMMAR
FEMALE,73.0,1239.0,SECONDARY
FEMALE,63.0,2056.0,SECONDARY
MALE,26.0,1777.0,POST-SECONDARY OR HIGHER
FEMALE,41.0,1108.0,POST-SECONDARY OR HIGHER
FEMALE,17.0,,PRIMARY/NO EDUCATION
MALE,60.0,1690.0,SECONDARY
FEMALE,51.0,,VOCATIONAL/GRAMMAR
MALE,52.0,2243.0,SECONDARY
MALE,29.0,1471.0,VOCATIONAL/GRAMMAR
MALE,87.0,2912.0,PRIMARY/NO EDUCATION
FEMALE,27.0,2366.0,POST-SECONDARY OR HIGHER
FEMALE,36.0,2096.0,SECONDARY
MALE,83.0,1541.0,POST-SECONDARY OR HIGHER
FEMALE,48.0,1438.0,PRIMARY/NO EDUCATION
FEMALE,58.0,2309.0,VOCATIONAL/GRAMMAR
FEMALE,63.0,1890.0,VOCATIONAL/GRAMMAR
MALE,23.0,,PRIMARY/NO EDUCATION
MALE,61.0,9672.0,PRIMARY/NO EDUCATION
MALE,21.0,108.0,SECONDARY
FEMALE,62.0,1305.0,VOCATIONAL/GRAMMAR
FEMALE,37.0,1425.0,POST-SECONDARY OR HIGHER
FEMALE,65.0,346.0,POST-SECONDARY OR HIGHER
FEMALE,26.0,,POST-SECONDARY OR HIGHER
FEMALE,29.0,626.0,SECONDARY
MALE,25.0,2137.0,SECONDARY
FEMALE,56.0,4958.0,VOCATIONAL/GRAMMAR
MALE,82.0,1744.0,PRIMARY/NO EDUCATION
FEMALE,26.0,1754.0,SECONDARY
FEMALE,45.0,206.0,VOCATIONAL/GRAMMAR
MALE,27.0,,SECONDARY
FEMALE,58.0,994.0,PRIMARY/NO EDUCATION
FEMALE,83.0,1228.0,POST-SECONDARY OR HIGHER
MALE,40.0,983.0,SECONDARY
MALE,26.0,2852.0,POST-SECONDARY OR HIGHER
MALE,45.0,2891.0,VOCATIONAL/GRAMMAR
FEMALE,37.0,1431.0,SECONDARY
MALE,26.0,522.0,POST-SECONDARY OR HIGHER
FEMALE,55.0,2204.0,VOCATIONAL/GRAMMAR
MALE,59.0,1182.0,POST-SECONDARY OR HIGHER
MALE,59.0,815.0,VOCATIONAL/GRAMMAR
MALE,33.0,1858.0,SECONDARY
FEMALE,57.0,1294.0,POST-SECONDARY OR HIGHER
MALE,29.0,1177.0,POST-SECONDARY OR HIGHER
FEMALE,18.0,1528.0,VOCATIONAL/GRAMMAR
MALE,85.0,939.0,PRIMARY/NO EDUCATION
MALE,18.0,,VOCATIONAL/GRAMMAR
FEMALE,69.0,818.0,SECONDARY
FEMALE,28.0,2746.0,SECONDARY
MALE,32.0,1770.0,POST-SECONDARY OR HIGHER
FEMALE,46.0,1469.0,VOCATIONAL/GRAMMAR
MALE,63.0,1225.0,VOCATIONAL/GRAMMAR
FEMALE,22.0,2166.0,SECONDARY
FEMALE,40.0,1309.0,POST-SECONDARY OR HIGHER
MALE,71.0,179.0,POST-SECONDARY OR HIGHER
MALE,22.0,317.0,SECONDARY
MALE,85.0,1469.0,PRIMARY/NO EDUCATION
FEMALE,76.0,986.0,SECONDARY
MALE,46.0,1538.0,POST-SECONDARY OR HIGHER
FEMALE,62.0,1437.0,POST-SECONDARY OR HIGHER
MALE,26.0,,SECONDARY
FEMALE,62.0,400.0,POST-SECONDARY OR HIGHER
FEMALE,25.0,1226.0,POST-SECONDARY OR HIGHER
FEMALE,53.0,401.0,PRIMARY/NO EDUCATION
FEMALE,48.0,2165.0,POST-SECONDARY OR HIGHER
MALE,49.0,505.0,SECONDARY
FEMALE,63.0,2246.0,PRIMARY/NO EDUCATION
FEMALE,81.0,413.0,PRIMARY/NO EDUCATION
FEMALE,36.0,1508.0,SECONDARY
MALE,78.0,1659.0,POST-SECONDARY OR HIGHER
MALE,37.0,3025.0,PRIMARY/NO EDUCATION
FEMALE,48.0,1497.0,SECONDARY
MALE,24.0,624.0,VOCATIONAL/GRAMMAR
FEMALE,19.0,87.0,VOCATIONAL/GRAMMAR
MALE,29.0,,PRIMARY/NO EDUCATION
FEMALE,52.0,1205.0,PRIMARY/NO EDUCATION
MALE,55.0,2495.0,SECONDARY
FEMALE,25.0,525.0,POST-SECONDARY OR HIGHER
FEMALE,55.0,1261.0,PRIMARY/NO EDUCATION
FEMALE,36.0,2957.0,POST-SECONDARY OR HIGHER
FEMALE,47.0,1321.0,PRIMARY/NO EDUCATION
MALE,54.0,2828.0,POST-SECONDARY OR HIGHER
MALE,62.0,1388.0,SECONDARY
FEMALE,48.0,754.0,SECONDARY
FEMALE,67.0,1058.0,VOCATIONAL/GRAMMAR
FEMALE,20.0,217.0,PRIMARY/NO EDUCATION
FEMALE,74.0,1524.0,PRIMARY/NO EDUCATION
FEMALE,61.0,1263.0,VOCATIONAL/GRAMMAR
MALE,32.0,846.0,VOCATIONAL/GRAMMAR
MALE,35.0,1843.0,SECONDARY
FEMALE,57.0,296.0,VOCATIONAL/GRAMMAR
MALE,45.0,7568.0,PRIMARY/NO EDUCATION
MALE,56.0,2083.0,VOCATIONAL/GRAMMAR
MALE,79.0,1023.0,VOCATIONAL/GRAMMAR
MALE,63.0,74.0,PRIMARY/NO EDUCATION
MALE,27.0,2772.0,SECONDARY
FEMALE,20.0,,VOCATIONAL/GRAMMAR
MALE,62.0,3149.0,VOCATIONAL/GRAMMAR
FEMALE,52.0,2564.0,SECONDARY
FEMALE,24.0,1393.0,SECONDARY
FEMALE,40.0,2471.0,PRIMARY/NO EDUCATION
MALE,18.0,,VOCATIONAL/GRAMMAR
FEMALE,68.0,2803.0,SECONDARY
FEMALE,60.0,1205.0,PRIMARY/NO EDUCATION
FEMALE,54.0,944.0,VOCATIONAL/GRAMMAR
MALE,23.0,450.0,SECONDARY
FEMALE,61.0,709.0,PRIMARY/NO EDUCATION
FEMALE,84.0,2268.0,PRIMARY/NO EDUCATION
FEMALE,74.0,726.0,PRIMARY/NO EDUCATION
MALE,84.0,1006.0,POST-SECONDARY OR HIGHER
FEMALE,62.0,588.0,SECONDARY
FEMALE,27.0,1410.0,SECONDARY
FEMALE,82.0,856.0,PRIMARY/NO EDUCATION
MALE,26.0,,POST-SECONDARY OR HIGHER
MALE,34.0,4716.0,POST-SECONDARY OR HIGHER
MALE,56.0,2175.0,VOCATIONAL/GRAMMAR
FEMALE,62.0,,PRIMARY/NO EDUCATION
MALE,48.0,2989.0,PRIMARY/NO EDUCATION
MALE,56.0,1745.0,POST-SECONDARY OR HIGHER
MALE,48.0,895.0,POST-SECONDARY OR HIGHER
MALE,63.0,1312.0,VOCATIONAL/GRAMMAR
FEMALE,63.0,1568.0,PRIMARY/NO EDUCATION
MALE,28.0,381.0,VOCATIONAL/GRAMMAR
FEMALE,61.0,,POST-SECONDARY OR HIGHER
FEMALE,72.0,2348.0,PRIMARY/NO EDUCATION
FEMALE,19.0,,VOCATIONAL/GRAMMAR
FEMALE,41.0,279.0,SECONDARY
MALE,66.0,1957.0,PRIMARY/NO EDUCATION
FEMALE,48.0,995.0,VOCATIONAL/GRAMMAR
FEMALE,25.0,1394.0,POST-SECONDARY OR HIGHER
MALE,70.0,786.0,VOCATIONAL/GRAMMAR
MALE,29.0,1055.0,VOCATIONAL/GRAMMAR
FEMALE,41.0,2302.0,POST-SECONDARY OR HIGHER
FEMALE,57.0,988.0,VOCATIONAL/GRAMMAR
MALE,34.0,6409.0,VOCATIONAL/GRAMMAR
MALE,60.0,1699.0,SECONDARY
FEMALE,63.0,850.0,SECONDARY
MALE,29.0,1134.0,VOCATIONAL/GRAMMAR
FEMALE,81.0,1378.0,PRIMARY/NO EDUCATION
MALE,40.0,56.0,SECONDARY
MALE,45.0,2854.0,SECONDARY
MALE,21.0,,SECONDARY
MALE,53.0,,VOCATIONAL/GRAMMAR
FEMALE,58.0,1000.0,VOCATIONAL/GRAMMAR
FEMALE,20.0,,VOCATIONAL/GRAMMAR
MALE,50.0,3471.0,VOCATIONAL/GRAMMAR
MALE,46.0,3037.0,POST-SECONDARY OR HIGHER
MALE,34.0,692.0,SECONDARY
FEMALE,47.0,532.0,VOCATIONAL/GRAMMAR
MALE,30.0,2189.0,SECONDARY
FEMALE,70.0,1551.0,PRIMARY/NO EDUCATION
MALE,37.0,2047.0,SECONDARY
FEMALE,59.0,1467.0,POST-SECONDARY OR HIGHER
FEMALE,63.0,912.0,POST-SECONDARY OR HIGHER
MALE,28.0,7891.0,SECONDARY
MALE,21.0,,SECONDARY
FEMALE,54.0,28.0,PRIMARY/NO EDUCATION
MALE,75.0,810.0,SECONDARY
MALE,38.0,974.0,SECONDARY
MALE,39.0,2230.0,POST-SECONDARY OR HIGHER
MALE,48.0,3761.0,POST-SECONDARY OR HIGHER
MALE,53.0,3098.0,SECONDARY
FEMALE,38.0,1067.0,VOCATIONAL/GRAMMAR
MALE,75.0,705.0,SECONDARY
MALE,22.0,644.0,POST-SECONDARY OR HIGHER
FEMALE,60.0,1941.0,VOCATIONAL/GRAMMAR
MALE,52.0,2279.0,SECONDARY
MALE,51.0,253.0,POST-SECONDARY OR HIGHER
FEMALE,24.0,2068.0,SECONDARY
MALE,88.0,976.0,PRIMARY/NO EDUCATION
MALE,61.0,1818.0,SECONDARY
FEMALE,44.0,1397.0,PRIMARY/NO EDUCATION
FEMALE,62.0,5506.0,SECONDARY
FEMALE,38.0,1596.0,SECONDARY
FEMALE,20.0,1446.0,POST-SECONDARY OR HIGHER
FEMALE,64.0,2265.0,PRIMARY/NO EDUCATION
FEMALE,46.0,771.0,SECONDARY
MALE,40.0,1332.0,VOCATIONAL/GRAMMAR
MALE,52.0,902.0,POST-SECONDARY OR HIGHER
FEMALE,40.0,2355.0,SECONDARY
MALE,38.0,15108.0,POST-SECONDARY OR HIGHER
FEMALE,28.0,588.0,SECONDARY
MALE,47.0,2000.0,VOCATIONAL/GRAMMAR
