"names","Estimate","Std. Error","dep_var","data","epochs","discriminator","copies","frequency","batch"
"var_4B",0.0744425738934949,0.128990029564569,"var_1","sds",900,10,1,"False",1000
"(Intercept)",-0.205626764335394,0.137079983600692,"var_2","sds",300,1,1,"True",500
"var_1B",-0.0724915944831129,0.127898340175561,"var_2","sds",300,1,1,"True",500
"var_3B",0.360897533625124,0.129742092721823,"var_2","sds",300,1,1,"True",500
"var_4B",0.228614442032651,0.130889877224258,"var_2","sds",300,1,1,"True",500
"(Intercept)",0.400829743156806,0.117252163466363,"var_2","sds",300,1,1,"False",500
"var_1B",0.124985300760643,0.13095202648946,"var_2","sds",300,1,1,"False",500
"var_3B",-0.337518416884015,0.132666940077068,"var_2","sds",300,1,1,"False",500
"var_4B",-0.0876664075772908,0.130450906167997,"var_2","sds",300,1,1,"False",500
"(Intercept)",0.0244759137291897,0.132109889364837,"var_2","sds",300,1,1,"True",1000
"var_1B",-0.110412728365859,0.129213036738654,"var_2","sds",300,1,1,"True",1000
"var_3B",0.182389852214436,0.12899854543256,"var_2","sds",300,1,1,"True",1000
"var_4B",0.135624969179275,0.128415006869227,"var_2","sds",300,1,1,"True",1000
"(Intercept)",0.605304627647157,0.137617801584993,"var_2","sds",300,1,1,"False",1000
"var_1B",-0.504163687253485,0.1291358012159,"var_2","sds",300,1,1,"False",1000
"var_3B",-0.386632989400379,0.12910667369283,"var_2","sds",300,1,1,"False",1000
"var_4B",-0.0451134091309491,0.129125110547571,"var_2","sds",300,1,1,"False",1000
"(Intercept)",0.273140045505905,0.144803944145633,"var_2","sds",300,5,1,"True",500
"var_1B",-0.138799041266352,0.130843467382711,"var_2","sds",300,5,1,"True",500
"var_3B",0.180722887843683,0.130036336492166,"var_2","sds",300,5,1,"True",500
"var_4B",0.116121112098049,0.130321790113635,"var_2","sds",300,5,1,"True",500
"(Intercept)",0.293026868120966,0.138719976031593,"var_2","sds",300,5,1,"False",500
"var_1B",-0.218353991871071,0.129882429520957,"var_2","sds",300,5,1,"False",500
"var_3B",-0.0215723875929946,0.133160275139524,"var_2","sds",300,5,1,"False",500
"var_4B",0.304155618392329,0.132579390142961,"var_2","sds",300,5,1,"False",500
"(Intercept)",0.483114389971462,0.135633436666273,"var_2","sds",300,5,1,"True",1000
"var_1B",-0.0920358327490926,0.132365661585937,"var_2","sds",300,5,1,"True",1000
"var_3B",-0.307306946996835,0.130731448104673,"var_2","sds",300,5,1,"True",1000
"var_4B",0.304574139506974,0.132386489603712,"var_2","sds",300,5,1,"True",1000
"(Intercept)",-0.0612961268431143,0.14307744149052,"var_2","sds",300,5,1,"False",1000
"var_1B",-0.117106910597175,0.128093685642589,"var_2","sds",300,5,1,"False",1000
"var_3B",0.381578005203453,0.129445520418548,"var_2","sds",300,5,1,"False",1000
"var_4B",-0.109545414633598,0.128385698312994,"var_2","sds",300,5,1,"False",1000
"(Intercept)",-0.103911609147165,0.119356807074509,"var_2","sds",300,10,1,"True",500
"var_1B",0.133722715460768,0.127527612936593,"var_2","sds",300,10,1,"True",500
"var_3B",0.206507277885759,0.128000588401307,"var_2","sds",300,10,1,"True",500
"var_4B",0.024006274912098,0.128145166064038,"var_2","sds",300,10,1,"True",500
"(Intercept)",0.162764612815437,0.135214467158289,"var_2","sds",300,10,1,"False",500
"var_1B",0.198024402196604,0.129931976979965,"var_2","sds",300,10,1,"False",500
"var_3B",0.0411107572519269,0.128418668771337,"var_2","sds",300,10,1,"False",500
"var_4B",-0.0706993802814603,0.128193221135405,"var_2","sds",300,10,1,"False",500
"(Intercept)",-0.0402184372587883,0.134109194049813,"var_2","sds",300,10,1,"True",1000
"var_1B",0.0243810567290939,0.12911005824644,"var_2","sds",300,10,1,"True",1000
"var_3B",0.553478324612256,0.1289468804695,"var_2","sds",300,10,1,"True",1000
"var_4B",-0.0939343600092943,0.129171814204816,"var_2","sds",300,10,1,"True",1000
"(Intercept)",0.0224920917899237,0.132504993133205,"var_2","sds",300,10,1,"False",1000
"var_1B",-0.0485887132794922,0.12802040074093,"var_2","sds",300,10,1,"False",1000
"var_3B",0.318820322697243,0.128171446443273,"var_2","sds",300,10,1,"False",1000
"var_4B",-0.00723147304614982,0.128177072091693,"var_2","sds",300,10,1,"False",1000
"(Intercept)",0.192473598383923,0.116942349228234,"var_2","sds",600,1,1,"True",500
"var_1B",-0.0343294717816913,0.130723026793063,"var_2","sds",600,1,1,"True",500
"var_3B",-0.0276149520529946,0.133017128062143,"var_2","sds",600,1,1,"True",500
"var_4B",0.0492643479025471,0.132098201356933,"var_2","sds",600,1,1,"True",500
"(Intercept)",0.612248226121348,0.141254996319722,"var_2","sds",600,1,1,"False",500
"var_1B",0.257498222133588,0.133970883161605,"var_2","sds",600,1,1,"False",500
"var_3B",-0.344501394177726,0.131346981271339,"var_2","sds",600,1,1,"False",500
"var_4B",-0.380214530245247,0.135324267510978,"var_2","sds",600,1,1,"False",500
"(Intercept)",0.24977080225947,0.145041318737741,"var_2","sds",600,1,1,"True",1000
"var_1B",-0.254320784423815,0.129291702447068,"var_2","sds",600,1,1,"True",1000
"var_3B",0.0353884266339722,0.133417533889003,"var_2","sds",600,1,1,"True",1000
"var_4B",0.344222782689796,0.132856573764079,"var_2","sds",600,1,1,"True",1000
"(Intercept)",0.392640793357047,0.1622000156187,"var_2","sds",600,1,1,"False",1000
"var_1B",-0.340163303837493,0.131507644107732,"var_2","sds",600,1,1,"False",1000
"var_3B",0.0755696079655564,0.132097176948326,"var_2","sds",600,1,1,"False",1000
"var_4B",0.0384546811706724,0.13375401479851,"var_2","sds",600,1,1,"False",1000
"(Intercept)",-0.0686340412641194,0.130306280947495,"var_2","sds",600,5,1,"True",500
"var_1B",0.0391396355621222,0.130641178781028,"var_2","sds",600,5,1,"True",500
"var_3B",0.358416462516423,0.131820478956894,"var_2","sds",600,5,1,"True",500
"var_4B",-0.161743943032082,0.131940582536966,"var_2","sds",600,5,1,"True",500
"(Intercept)",0.277010572554612,0.141415548722474,"var_2","sds",600,5,1,"False",500
"var_1B",-0.094018358319454,0.130283262032474,"var_2","sds",600,5,1,"False",500
"var_3B",-0.198236734503557,0.130014383840794,"var_2","sds",600,5,1,"False",500
"var_4B",0.0605797192759036,0.129220196143976,"var_2","sds",600,5,1,"False",500
"(Intercept)",0.0402306002142536,0.124794956965772,"var_2","sds",600,5,1,"True",1000
"var_1B",-0.114164086597435,0.127970840507694,"var_2","sds",600,5,1,"True",1000
"var_3B",0.106798388256425,0.127405317131016,"var_2","sds",600,5,1,"True",1000
"var_4B",-0.0381310049975467,0.127881419836647,"var_2","sds",600,5,1,"True",1000
"(Intercept)",0.114646895134164,0.125653959816589,"var_2","sds",600,5,1,"False",1000
"var_1B",0.0791350050766592,0.129044021525876,"var_2","sds",600,5,1,"False",1000
"var_3B",0.121062081668016,0.127150680632917,"var_2","sds",600,5,1,"False",1000
"var_4B",-0.205810990850985,0.130451795478249,"var_2","sds",600,5,1,"False",1000
"(Intercept)",0.100899248274436,0.135103637479535,"var_2","sds",600,10,1,"True",500
"var_1B",-0.0286972814900902,0.12746515845182,"var_2","sds",600,10,1,"True",500
"var_3B",0.223883163091436,0.129782196775101,"var_2","sds",600,10,1,"True",500
"var_4B",-0.0684615601797264,0.129664218766813,"var_2","sds",600,10,1,"True",500
"(Intercept)",0.0765240337600978,0.122692397365894,"var_2","sds",600,10,1,"False",500
"var_1B",0.0110340198624254,0.127346793601247,"var_2","sds",600,10,1,"False",500
"var_3B",0.107915997691171,0.128151345581583,"var_2","sds",600,10,1,"False",500
"var_4B",-0.165547050232173,0.127666990686869,"var_2","sds",600,10,1,"False",500
"(Intercept)",-0.0587961687850275,0.131934371868299,"var_2","sds",600,10,1,"True",1000
"var_1B",0.00856448058528638,0.128382537789914,"var_2","sds",600,10,1,"True",1000
"var_3B",0.0612678688198173,0.12802865554014,"var_2","sds",600,10,1,"True",1000
"var_4B",0.357093172406791,0.128794228695398,"var_2","sds",600,10,1,"True",1000
"(Intercept)",0.362796925313257,0.131328088578645,"var_2","sds",600,10,1,"False",1000
"var_1B",-0.0900945716544149,0.12887251898455,"var_2","sds",600,10,1,"False",1000
"var_3B",-0.0352584995821979,0.129825614856983,"var_2","sds",600,10,1,"False",1000
"var_4B",0.101108715695746,0.12921945727005,"var_2","sds",600,10,1,"False",1000
"(Intercept)",-0.33379194963499,0.13029646982149,"var_2","sds",900,1,1,"True",500
"var_1B",0.334190982107388,0.128185869470593,"var_2","sds",900,1,1,"True",500
"var_3B",0.344828379761154,0.131317856736898,"var_2","sds",900,1,1,"True",500
"var_4B",0.101228958139513,0.127784870193558,"var_2","sds",900,1,1,"True",500
"(Intercept)",0.159302215739632,0.125888347431802,"var_2","sds",900,1,1,"False",500
"var_1B",0.026526890829027,0.127128804703373,"var_2","sds",900,1,1,"False",500
"var_3B",-0.131353693617408,0.132879452556949,"var_2","sds",900,1,1,"False",500
"var_4B",-0.152319071655145,0.126920455408848,"var_2","sds",900,1,1,"False",500
"(Intercept)",0.113135840328991,0.13766460004432,"var_2","sds",900,1,1,"True",1000
"var_1B",0.214104269401354,0.136484863870191,"var_2","sds",900,1,1,"True",1000
"var_3B",0.507349320212733,0.136332375115175,"var_2","sds",900,1,1,"True",1000
"var_4B",-0.118475603718843,0.131249887974345,"var_2","sds",900,1,1,"True",1000
"(Intercept)",0.243825450034928,0.14965177191683,"var_2","sds",900,1,1,"False",1000
"var_1B",-0.36969538550287,0.130184349257476,"var_2","sds",900,1,1,"False",1000
"var_3B",0.269582827690801,0.12946284598877,"var_2","sds",900,1,1,"False",1000
"var_4B",-0.143417513480947,0.129512926834087,"var_2","sds",900,1,1,"False",1000
"(Intercept)",0.187339934468801,0.119962041322909,"var_2","sds",900,5,1,"True",500
"var_1B",-0.19337619912342,0.12878029364507,"var_2","sds",900,5,1,"True",500
"var_3B",0.384433605414105,0.129017875867977,"var_2","sds",900,5,1,"True",500
"var_4B",-0.419096673121713,0.129701080680439,"var_2","sds",900,5,1,"True",500
"(Intercept)",0.282541235761886,0.12652842509187,"var_2","sds",900,5,1,"False",500
"var_1B",0.11664762878072,0.129022326670172,"var_2","sds",900,5,1,"False",500
"var_3B",-0.248445632078173,0.128157795902734,"var_2","sds",900,5,1,"False",500
"var_4B",0.0683139238110403,0.128894752922904,"var_2","sds",900,5,1,"False",500
"(Intercept)",0.200136276664966,0.126724620279421,"var_2","sds",900,5,1,"True",1000
"var_1B",-0.25140171922433,0.12851293435776,"var_2","sds",900,5,1,"True",1000
"var_3B",0.196351036378004,0.127646370931694,"var_2","sds",900,5,1,"True",1000
"var_4B",-0.151959296944962,0.127422739273383,"var_2","sds",900,5,1,"True",1000
"(Intercept)",-0.0270210655598752,0.127273968936586,"var_2","sds",900,5,1,"False",1000
"var_1B",-0.525244609007531,0.132110014413892,"var_2","sds",900,5,1,"False",1000
"var_3B",0.859947612575021,0.132126284859629,"var_2","sds",900,5,1,"False",1000
"var_4B",-0.110984425496234,0.132079627773523,"var_2","sds",900,5,1,"False",1000
"(Intercept)",0.0844146107350117,0.119282892354854,"var_2","sds",900,10,1,"True",500
"var_1B",-0.0100823461166127,0.126790809666856,"var_2","sds",900,10,1,"True",500
"var_3B",-0.0020035444646479,0.127651116413305,"var_2","sds",900,10,1,"True",500
"var_4B",-0.0334715744787236,0.127644985252725,"var_2","sds",900,10,1,"True",500
"(Intercept)",0.232307173826384,0.133900032708518,"var_2","sds",900,10,1,"False",500
"var_1B",0.0143233367748019,0.128605250390247,"var_2","sds",900,10,1,"False",500
"var_3B",-0.284214065124151,0.127672440151643,"var_2","sds",900,10,1,"False",500
"var_4B",0.0171798590801861,0.128650154940379,"var_2","sds",900,10,1,"False",500
"(Intercept)",0.392028694852882,0.130488914161064,"var_2","sds",900,10,1,"True",1000
"var_1B",-0.3577981379991,0.12837777893906,"var_2","sds",900,10,1,"True",1000
"var_3B",0.119261000265918,0.129570440810682,"var_2","sds",900,10,1,"True",1000
"var_4B",-0.412291922772343,0.130288942002476,"var_2","sds",900,10,1,"True",1000
"(Intercept)",0.021788797469686,0.125427647160288,"var_2","sds",900,10,1,"False",1000
"var_1B",-0.153837467252871,0.127317795130878,"var_2","sds",900,10,1,"False",1000
"var_3B",-0.0111258412946523,0.127751558543621,"var_2","sds",900,10,1,"False",1000
"var_4B",0.271837367652085,0.128714654920313,"var_2","sds",900,10,1,"False",1000
"(Intercept)",0.334462782935064,0.1294189658241,"var_3","sds",300,1,1,"True",500
"var_1B",0.00653595209111045,0.130129689287498,"var_3","sds",300,1,1,"True",500
"var_2B",0.360900630525408,0.129742073993424,"var_3","sds",300,1,1,"True",500
"var_4B",-0.581040917139753,0.131367425564612,"var_3","sds",300,1,1,"True",500
"(Intercept)",0.772715653013014,0.126642504039298,"var_3","sds",300,1,1,"False",500
"var_1B",-0.523576000557364,0.134638242568496,"var_3","sds",300,1,1,"False",500
"var_2B",-0.337957576124986,0.132671558579399,"var_3","sds",300,1,1,"False",500
"var_4B",0.317522290091855,0.134260388499342,"var_3","sds",300,1,1,"False",500
"(Intercept)",-0.403613466791293,0.126380274657654,"var_3","sds",300,1,1,"True",1000
"var_1B",0.675701374456958,0.129342964323532,"var_3","sds",300,1,1,"True",1000
"var_2B",0.182231311991016,0.128991386833569,"var_3","sds",300,1,1,"True",1000
"var_4B",0.180634728522167,0.130184626003076,"var_3","sds",300,1,1,"True",1000
"(Intercept)",0.391283375172117,0.139814719718409,"var_3","sds",300,1,1,"False",1000
"var_1B",0.125524366065555,0.129431528655856,"var_3","sds",300,1,1,"False",1000
"var_2B",-0.386592162570535,0.129109945169069,"var_3","sds",300,1,1,"False",1000
"var_4B",-0.135194529775167,0.128492553212997,"var_3","sds",300,1,1,"False",1000
"(Intercept)",-0.459266189943873,0.134013443099192,"var_3","sds",300,5,1,"True",500
"var_1B",0.243864146585287,0.129736532479784,"var_3","sds",300,5,1,"True",500
"var_2B",0.180724731588729,0.130033906888591,"var_3","sds",300,5,1,"True",500
"var_4B",0.528740124743952,0.128706564363965,"var_3","sds",300,5,1,"True",500
"(Intercept)",0.77795106795092,0.133622553070976,"var_3","sds",300,5,1,"False",500
"var_1B",-0.430781549834434,0.131336574702135,"var_3","sds",300,5,1,"False",500
"var_2B",-0.0218419246634579,0.133191785335983,"var_3","sds",300,5,1,"False",500
"var_4B",-0.913472801924758,0.131259105030383,"var_3","sds",300,5,1,"False",500
"(Intercept)",-0.303732846225848,0.137052205882501,"var_3","sds",300,5,1,"True",1000
"var_1B",0.432821948836271,0.129278396523119,"var_3","sds",300,5,1,"True",1000
"var_2B",0.307236541862793,0.130712370705572,"var_3","sds",300,5,1,"True",1000
"var_4B",-0.161254933102363,0.129722606815142,"var_3","sds",300,5,1,"True",1000
"(Intercept)",0.727840660921172,0.136179964580924,"var_3","sds",300,5,1,"False",1000
"var_1B",-0.336992858834624,0.130243821064961,"var_3","sds",300,5,1,"False",1000
"var_2B",-0.381590901717983,0.129440158614721,"var_3","sds",300,5,1,"False",1000
"var_4B",-0.0234375149861578,0.130652006572295,"var_3","sds",300,5,1,"False",1000
"(Intercept)",0.363904036670823,0.1243946454697,"var_3","sds",300,10,1,"True",500
"var_1B",-0.412897544626977,0.127893028577976,"var_3","sds",300,10,1,"True",500
"var_2B",-0.20655648455994,0.128001200543724,"var_3","sds",300,10,1,"True",500
"var_4B",0.20411067703291,0.129119265062898,"var_3","sds",300,10,1,"True",500
"(Intercept)",0.121214471010647,0.134445467260353,"var_3","sds",300,10,1,"False",500
"var_1B",-0.226882960090626,0.129711868068578,"var_3","sds",300,10,1,"False",500
"var_2B",0.0410590437260926,0.12842006260738,"var_3","sds",300,10,1,"False",500
"var_4B",0.222190846642604,0.127309365985136,"var_3","sds",300,10,1,"False",500
"(Intercept)",0.557907299334138,0.127212334836268,"var_3","sds",300,10,1,"True",1000
"var_1B",-0.0259362748984378,0.128995786864737,"var_3","sds",300,10,1,"True",1000
"var_2B",-0.553483461881158,0.128947053069399,"var_3","sds",300,10,1,"True",1000
"var_4B",-0.226402967741714,0.128889246031736,"var_3","sds",300,10,1,"True",1000
"(Intercept)",-0.471351703701356,0.125735270484655,"var_3","sds",300,10,1,"False",1000
"var_1B",0.347954241902279,0.127958609489707,"var_3","sds",300,10,1,"False",1000
"var_2B",0.31879297976836,0.128165716246597,"var_3","sds",300,10,1,"False",1000
"var_4B",0.299968165049932,0.12822222269641,"var_3","sds",300,10,1,"False",1000
"(Intercept)",0.101290074960753,0.116265980194786,"var_3","sds",600,1,1,"True",500
"var_1B",0.139547570143748,0.136618103520139,"var_3","sds",600,1,1,"True",500
"var_2B",-0.0278459240173256,0.13301846496084,"var_3","sds",600,1,1,"True",500
"var_4B",0.843615173901429,0.138822772132905,"var_3","sds",600,1,1,"True",500
"(Intercept)",-0.361818437847122,0.143470633696434,"var_3","sds",600,1,1,"False",500
"var_1B",0.403690540088446,0.13374116092848,"var_3","sds",600,1,1,"False",500
"var_2B",0.344703811594436,0.131339747634586,"var_3","sds",600,1,1,"False",500
"var_4B",0.431014669934735,0.133593845249195,"var_3","sds",600,1,1,"False",500
"(Intercept)",0.429176878151413,0.135500352049926,"var_3","sds",600,1,1,"True",1000
"var_1B",-0.0250306328695476,0.131083509624064,"var_3","sds",600,1,1,"True",1000
"var_2B",-0.0351743761472072,0.133435518494878,"var_3","sds",600,1,1,"True",1000
"var_4B",0.174518161310349,0.134918833325656,"var_3","sds",600,1,1,"True",1000
"(Intercept)",0.660255305336806,0.150409600443379,"var_3","sds",600,1,1,"False",1000
"var_1B",-0.046650379032299,0.134140075331438,"var_3","sds",600,1,1,"False",1000
"var_2B",-0.0755758674686591,0.132090426425265,"var_3","sds",600,1,1,"False",1000
"var_4B",-0.145173579316557,0.137325568756305,"var_3","sds",600,1,1,"False",1000
"(Intercept)",-0.648112177388825,0.123039106001608,"var_3","sds",600,5,1,"True",500
"var_1B",0.709479238434274,0.132201561117512,"var_3","sds",600,5,1,"True",500
"var_2B",0.358273107033534,0.131822168827896,"var_3","sds",600,5,1,"True",500
"var_4B",0.68038890778984,0.135152487345397,"var_3","sds",600,5,1,"True",500
"(Intercept)",0.643181048358609,0.12953182708324,"var_3","sds",600,5,1,"False",500
"var_1B",-0.523660269677051,0.131961672790194,"var_3","sds",600,5,1,"False",500
"var_2B",0.197927205664809,0.130008170954421,"var_3","sds",600,5,1,"False",500
"var_4B",-0.556891062948437,0.130004476979656,"var_3","sds",600,5,1,"False",500
"(Intercept)",0.375585496837854,0.118571832137349,"var_3","sds",600,5,1,"True",1000
"var_1B",-0.287829640233817,0.128272074235987,"var_3","sds",600,5,1,"True",1000
"var_2B",-0.106825411179053,0.127404454212867,"var_3","sds",600,5,1,"True",1000
"var_4B",-0.0560785278569835,0.12857319092948,"var_3","sds",600,5,1,"True",1000
"(Intercept)",-0.0811401643956801,0.122401741682525,"var_3","sds",600,5,1,"False",1000
"var_1B",0.132407081106583,0.128668163906123,"var_3","sds",600,5,1,"False",1000
"var_2B",0.121082766214831,0.127153248365972,"var_3","sds",600,5,1,"False",1000
"var_4B",-0.12296001505406,0.130343606474507,"var_3","sds",600,5,1,"False",1000
"(Intercept)",0.0630143564572103,0.138204941546763,"var_3","sds",600,10,1,"True",500
"var_1B",-0.202696462442908,0.129549993208931,"var_3","sds",600,10,1,"True",500
"var_2B",-0.22409668797315,0.129790913696897,"var_3","sds",600,10,1,"True",500
"var_4B",0.670919336583202,0.129702203214134,"var_3","sds",600,10,1,"True",500
"(Intercept)",0.296322583948987,0.129351090186215,"var_3","sds",600,10,1,"False",500
